"","SigStudies","SigTissues","NumUp","PctUp","NumDown","PctDown","PctUpFC","PctDownFC","TotalDiff","TotalDiffFC","notNA","FC KIRC","FC BLCA","FC BRCA","FC BRCATang","FC OV","FC PAAD","FC PAADHussain1","FC PAADHussain2","FC PRAD","FC PRADLODA","Padj KIRC","Padj BLCA","Padj BRCA","Padj BRCATang","Padj OV","Padj PAAD","Padj PAADHussain1","Padj PAADHussain2","Padj PRAD","Padj PRADLODA"
"2-phosphoglycerate","KIRC","Kidney",0,0,1,0.333333333333333,0,0,1,0,3,-0.739369536835049,NA,NA,NA,-0.367398309187403,NA,0.459485777620026,NA,NA,NA,0.00235600516301505,NA,NA,NA,0.333699371175054,NA,0.429565851385565,NA,NA,NA
"2-stearoylglycerophosphocholine*","KIRC","Kidney",0,0,1,0.25,0,0.25,1,1,4,-1.82686651611064,NA,NA,0.0507594540842407,NA,NA,-1.85423849821599,-1.75669527359267,NA,NA,4.62426912735507e-08,NA,NA,0.640893184725652,NA,NA,0.429565851385565,0.165205792851524,NA,NA
"2-stearoylglycerophosphoethanolamine*","KIRC","Kidney",0,0,1,1,0,1,1,1,1,-5.07966176268966,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98370383380917e-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3-(4-hydroxyphenyl)lactate","KIRC;BRCA;OV;PAADHussain2","Kidney;Breast;Ovary;Pancreas",4,0.571428571428571,0,0,0.428571428571429,0,4,3,7,0.622452247381829,NA,2.04371033595348,-0.406953246960202,1.88694672015257,NA,0.12955768398303,1.07333876833501,NA,-0.0251798865170852,6.90592135990917e-11,NA,8.77183793556939e-12,0.199340863563569,0.00163979929539874,NA,0.355726545074548,0.000473105900296284,NA,0.672471576257375
"3-(cystein-s-yl)acetaminophen*","KIRC","Kidney",0,0,1,0.2,0,0,1,0,5,-0.291574362279059,NA,NA,0.317470397966183,0.0683930686058385,NA,-0.265376929943383,NA,NA,-0.41849978723677,0.0011424034246791,NA,NA,0.856430005639134,0.869234643171419,NA,0.559653775508207,NA,NA,0.525949232752025
"3-(n-acetyl-l-cystein-s-yl) acetaminophen*","KIRC","Kidney",0,0,1,1,0,0,1,0,1,-0.703530733761444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000375141663467917,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3,4-dihydroxyphenethyleneglycol","KIRC","Kidney",0,0,1,1,0,1,1,1,1,-1.84728585500725,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06567790626627e-25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3-aminoisobutyrate","KIRC;BRCA;BRCATang;OV","Kidney;Breast;Ovary",4,0.666666666666667,0,0,0.666666666666667,0,4,4,6,1.97311957955893,NA,1.07930419219375,2.47655147646446,2.54725544567553,NA,NA,0.258684756869468,NA,0.0871392610220643,7.95590634807316e-13,NA,0.000686830239563327,0.00773125287071666,0.00462685950257954,NA,NA,0.948865915683075,NA,0.239114447076671
"3-carboxy-4-methyl-5-propyl-2-furanpropanoate (cmpf)","PRADLODA","Prostate",0,0,1,0.142857142857143,0,0.142857142857143,1,1,7,0.380101803474541,NA,0.094247943809777,0.278577761720587,-0.562515084216415,NA,0.437502721282241,0.44815590563284,NA,-1.01342155565095,0.438547736946079,NA,0.378842243754332,0.862088143203626,0.596156165543762,NA,0.934395500267823,0.689598032167059,NA,0.0282151675706318
"3-dehydrocarnitine*","BRCA;BRCATang;OV","Breast;Ovary",3,0.428571428571429,0,0,0.428571428571429,0,3,3,7,-0.0239013262144319,NA,1.45575451127242,2.39363019861856,1.62581736463426,NA,-0.257243368109572,-0.223316446843557,NA,0.183765453782346,0.147241587938261,NA,9.10392546535595e-09,0.000235301776020778,0.000633358642473138,NA,0.562852675456899,0.401352131092586,NA,0.922417812327471
"3'-dephosphocoenzyme a","KIRC;PRADLODA","Kidney;Prostate",0,0,2,0.5,0,0,2,0,4,-0.922361911729407,NA,NA,1.81659907927476,NA,NA,NA,-1.06804677915016,NA,-0.350580543394079,3.22175966233833e-08,NA,NA,0.0763257820005037,NA,NA,NA,0.0500708575063046,NA,0.000400264051493075
"3-hydroxybutyrate (bhba)","BRCA;BRCATang;OV","Breast;Ovary",3,0.428571428571429,0,0,0.285714285714286,0,3,2,7,-0.0849867500432329,NA,0.731987607777715,1.46146487305862,2.56716560184618,NA,0.6630276481996,0.432332007748768,NA,-0.858680542613231,0.782504715124948,NA,1.78286679142355e-05,0.0335262634113209,0.00143527331366923,NA,0.304627682450671,0.193897645391434,NA,0.130403793986682
"3-hydroxydecanoate","KIRC","Kidney",0,0,1,0.5,0,0,1,0,2,-0.370713619144799,NA,-0.0028025647239042,NA,NA,NA,NA,NA,NA,NA,0.0217015385282876,NA,0.99213887093734,NA,NA,NA,NA,NA,NA,NA
"3-hydroxyhippurate","KIRC","Kidney",0,0,1,0.5,0,0.5,1,1,2,-3.17072835442749,NA,NA,0.152105514270139,NA,NA,NA,NA,NA,NA,2.52599331903609e-24,NA,NA,0.862088143203626,NA,NA,NA,NA,NA,NA
"3-hydroxyoctanoate","KIRC","Kidney",0,0,1,1,0,0,1,0,1,-0.292818945428873,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0073389097975709,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3-indoxyl sulfate","KIRC;BRCATang;PAADHussain2","Kidney;Breast;Pancreas",1,0.2,2,0.4,0.2,0.4,3,3,5,-1.09040777619695,NA,NA,-1.14581052641804,-0.758168931646416,NA,NA,1.29800110386511,NA,-0.711650684102363,1.0986442216857e-05,NA,NA,0.00672425661782835,0.249614574807079,NA,NA,0.0143324871826642,NA,0.103486826749569
"3-methyl-2-oxovalerate","BRCA;BRCATang","Breast",1,0.166666666666667,1,0.166666666666667,0,0.166666666666667,2,1,6,-0.164130910859686,NA,0.860310181928575,-3.43825458012572,0.601915623687637,NA,-0.605255788667582,0.137127440698566,NA,NA,0.367575570152787,NA,0.00329389530039091,0.00291031144025699,0.263690679138656,NA,0.807338105290584,0.416153138410827,NA,NA
"3-methylhistidine","KIRC;BRCA;PAADHussain2;PRAD;PRADLODA","Kidney;Breast;Pancreas;Prostate",2,0.333333333333333,3,0.5,0,0,5,0,6,-0.874066618166757,NA,0.235189752523116,0.305667685265496,NA,NA,NA,-0.700011087373917,0.629006662371069,-0.327509198776739,1.42888245727536e-11,NA,0.0104335877620185,0.808200729317898,NA,NA,NA,0.0216223601130993,0.00381909065877255,0.0236873859186983
"3-phosphoglycerate","KIRC;BRCA","Kidney;Breast",1,0.125,1,0.125,0.125,0,2,1,8,-0.774585123487228,NA,1.49445447092951,NA,-0.458651326897977,0.355793708257585,0.333942072436999,0.10493131819228,0.326555250587629,-0.368187423553466,6.34436087244586e-06,NA,6.71945445901699e-07,NA,0.337444250847549,0.432497938473125,0.503574950923544,0.861040925887815,0.725149489662875,0.49016940250529
"3-ureidopropionate","","",0,0,0,0,0,0,0,0,2,0.411113067122846,NA,NA,NA,NA,NA,0.00482915218581033,NA,NA,NA,0.152725621403949,NA,NA,NA,NA,NA,0.562852675456899,NA,NA,NA
"4-acetamidophenol","","",0,0,0,0,0,0,0,0,5,-0.428108723429485,NA,NA,0.326644501412114,-0.39779288419756,NA,-0.00649939557071792,NA,NA,-0.637157750812166,0.149377965830152,NA,NA,0.364838765297119,0.991555028725614,NA,0.975930539395682,NA,NA,0.180886462677498
"4-acetaminophen sulfate","","",0,0,0,0,0,0,0,0,6,-0.749409701955422,NA,0.443924914914187,2.10492486981839,-1.43848610011996,NA,0.095533123696091,NA,NA,-0.926260219743559,0.0747520509672817,NA,0.428679962976802,0.536028058971206,0.580259661253166,NA,0.934395500267823,NA,NA,0.213813126619541
"4-androsten-3beta,17beta-diol disulfate 1*","PRADLODA","Prostate",0,0,1,0.142857142857143,0,0,1,0,7,-0.288556763696982,NA,-0.0730955874649576,-0.939830175343281,0.133088416860148,NA,-0.457293521333177,0.477553917744114,NA,-0.386408640964079,0.27369506055238,NA,0.685549666773534,0.35353423974635,0.956471798786175,NA,0.516841471606681,0.644844190149473,NA,0.0236873859186983
"4-guanidinobutanoate","OV","Ovary",1,0.25,0,0,0,0,1,0,4,0.275733221912971,NA,NA,NA,0.871980631396298,NA,-1.0010497358615,NA,0.694127278589669,NA,0.15213586189551,NA,NA,NA,0.038893395637735,NA,0.0891310057528758,NA,0.128494689909072,NA
"4-hydroxybutyrate (ghb)","KIRC;BRCA;BRCATang;PAADHussain2","Kidney;Breast;Pancreas",4,0.571428571428571,0,0,0.571428571428571,0,4,4,7,1.65930206649395,NA,2.01685333204105,1.20909201067019,0.613042490629657,NA,-0.752345961396233,1.09162273045484,NA,0.385424826564011,0.00967900213308072,NA,5.20031940629436e-05,0.0294487283963759,0.534233365030241,NA,0.206243726838109,0.0247630914997396,NA,0.248784728804053
"4-hydroxyglutamate","KIRC","Kidney",1,1,0,0,1,0,1,1,1,2.75208595638412,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1445097402723e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4-hydroxyhippurate","KIRC","Kidney",0,0,1,0.5,0,0.5,1,1,2,-3.40367117385834,NA,NA,NA,NA,NA,0.013114653022857,NA,NA,NA,4.07854472602428e-35,NA,NA,NA,NA,NA,0.562852675456899,NA,NA,NA
"4-hydroxyphenylacetate","KIRC","Kidney",0,0,1,0.333333333333333,0,0.333333333333333,1,1,3,-1.70956342390265,NA,NA,NA,0.21491308988887,NA,0.0205782879711608,NA,NA,NA,3.63617418156835e-29,NA,NA,NA,0.349730847975642,NA,0.562852675456899,NA,NA,NA
"4-methyl-2-oxopentanoate","BRCA;BRCATang;PRAD","Breast;Prostate",2,0.285714285714286,1,0.142857142857143,0.142857142857143,0.142857142857143,3,2,7,0.146693374893678,NA,0.979741645547053,-3.04880701225918,0.534084162619654,NA,-0.591658722912325,-0.0598608381296795,1.38683299652916,NA,0.379728851269138,NA,3.25487411047812e-05,0.00320241654166205,0.265632119597933,NA,0.934395500267823,0.785406526454708,0.03880685803581,NA
"5,6-dihydrouracil","KIRC;BRCA;BRCATang;OV;PRAD","Kidney;Breast;Ovary;Prostate",5,0.625,0,0,0.5,0,5,4,8,1.3205474637933,NA,2.77097118628758,1.90627148896541,1.43852632494224,NA,-0.378528648110745,0.377573434959683,0.828027022799416,-0.0866419089123969,3.99068898562824e-14,NA,4.96926650847673e-11,0.016155849277533,0.00598374496962045,NA,0.340737476938099,0.328469247706264,0.0437079103287489,0.806613020757103
"5-aminovalerate","KIRC","Kidney",1,0.25,0,0,0,0,1,0,4,0.872542329538647,NA,0,NA,2.31783309664568,NA,0.100638318654785,NA,NA,NA,9.28959899489804e-12,NA,NA,NA,0.0751528347009325,NA,0.904444111269273,NA,NA,NA
"5-hete","KIRC","Kidney",0,0,1,1,0,1,1,1,1,-2.1413939642391,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11978180376191e-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-methyltetrahydrofolate (5methf)","KIRC;BRCATang","Kidney;Breast",1,0.5,1,0.5,0.5,0.5,2,2,2,-2.180079048219,NA,NA,1.01616505627776,NA,NA,NA,NA,NA,NA,3.43140281728686e-31,NA,NA,0.0197826408956042,NA,NA,NA,NA,NA,NA
"5-methylthioadenosine (mta)","KIRC;BRCA;BRCATang;PAADHussain2","Kidney;Breast;Pancreas",3,0.5,1,0.166666666666667,0.333333333333333,0,4,2,6,0.723565052073277,NA,1.66176568372621,3.15539250600964,NA,NA,NA,-0.632382787240356,1.08989702347862,0.398071739743107,0.0427449395971536,NA,8.59962222639662e-05,0.000162635051073185,NA,NA,NA,0.00858369464953357,0.0562764195927315,0.0979414339279527
"5-methyluridine (ribothymidine)","KIRC","Kidney",0,0,1,0.333333333333333,0,0,1,0,3,-0.300203640121824,NA,NA,0.426866296992539,0.331279933170394,NA,NA,NA,NA,NA,5.3309592671346e-07,NA,NA,0.827641462822246,0.25313459163181,NA,NA,NA,NA,NA
"5-oxoete","KIRC","Kidney",0,0,1,1,0,1,1,1,1,-1.98017148005881,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13910356033795e-25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-oxoproline","KIRC;BRCA;BRCATang;PRADLODA","Kidney;Breast;Prostate",3,0.428571428571429,1,0.142857142857143,0.285714285714286,0,4,2,7,-0.242999674832783,NA,1.10436615748785,1.8919722218583,0.0113192763404583,NA,-0.250632432093682,-0.527720993869983,NA,0.448734656442819,1.3385223451226e-06,NA,4.08536327536214e-08,0.00128124686577168,0.903100016180108,NA,0.255697084976229,0.12186451772574,NA,0.0135450689371886
"6-keto prostaglandin f1alpha","KIRC","Kidney",0,0,1,0.333333333333333,0,0,1,0,3,-0.607546543437629,NA,NA,NA,NA,NA,0.129121549914418,0.433833244521445,NA,NA,0.000316587889485315,NA,NA,NA,NA,NA,0.478652144011752,0.535513354932554,NA,NA
"6-phosphogluconate","KIRC;BRCA;BRCATang;OV;PRADLODA","Kidney;Breast;Ovary;Prostate",3,0.333333333333333,2,0.222222222222222,0.333333333333333,0,5,3,9,1.64425807405609,NA,1.08894562655294,3.24534405418681,-0.994737574977863,0.271672647589618,-0.276585217895208,-0.177105132726471,0.00218036528543842,-0.350580543394079,6.77064561451164e-16,NA,2.3622100811835e-09,0.00222605761879859,0.0272742525196302,0.925086747573457,0.906321044645214,0.315244951344028,0.984677242853101,0.000400264051493075
"6'-sialyllactose","KIRC;BRCATang","Kidney;Breast",2,1,0,0,1,0,2,2,2,1.41308317444353,NA,NA,2.62386953296459,NA,NA,NA,NA,NA,NA,0.00384368805701241,NA,NA,0.0271878943158056,NA,NA,NA,NA,NA,NA
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-hoca)","KIRC;BRCA;PAADHussain2","Kidney;Breast;Pancreas",3,0.5,0,0,0.333333333333333,0,3,2,6,2.04008365975518,NA,0.777825802671639,-0.40687976041697,-0.668777680647152,NA,NA,2.20752320443085,NA,-0.17096644989756,5.76698284927502e-23,NA,1.64985134849427e-06,0.779863110421969,0.0827798186676642,NA,NA,0.000187023458278545,NA,0.213813126619541
"7-alpha-hydroxycholesterol","","",0,0,0,0,0,0,0,0,2,1.33949921342858,NA,NA,NA,-0.518250199759357,NA,NA,NA,NA,NA,0.193300348332553,NA,NA,NA,0.956471798786175,NA,NA,NA,NA,NA
"7-beta-hydroxycholesterol","KIRC","Kidney",1,0.333333333333333,0,0,0,0,1,0,3,0.78983632576661,NA,0.531689109495463,NA,-0.0183270704897605,NA,NA,NA,NA,NA,0.00520170461949226,NA,0.386879913407962,NA,0.922225553889722,NA,NA,NA,NA,NA
"acetylcarnitine","KIRC;BRCA;BRCATang;OV;PAADHussain1;PAADHussain2","Kidney;Breast;Ovary;Pancreas",6,0.75,0,0,0.5,0,6,4,8,1.47960627745638,NA,1.11314499836129,1.82406189447428,1.76536553286034,0.0272514715754509,0.601595080030461,0.601145160540691,NA,0.150184345835594,9.36155386926973e-26,NA,3.51096356822637e-10,0.000162635051073185,0.000381563604162831,0.94473674448756,0.027482137172568,0.00875975223279332,NA,0.539367536667883
"ac-ser-asp-lys-pro-oh","KIRC;BRCATang;PAADHussain2","Kidney;Breast;Pancreas",3,1,0,0,0.333333333333333,0,3,1,3,0.644484080774561,NA,NA,2.26042406491447,NA,NA,NA,0.894610231233277,NA,NA,1.1975872440659e-06,NA,NA,0.00291285436772826,NA,NA,NA,0.00359454397371036,NA,NA
"adenine","BRCA;BRCATang;PRADLODA","Breast;Prostate",3,0.428571428571429,0,0,0.142857142857143,0,3,1,7,0.642894035970741,NA,0.996406243795862,1.8768089215595,-0.625049438836433,NA,NA,-0.593744557391898,0.696922841256681,0.672671729616151,0.964076748629071,NA,8.0812190926122e-07,0.000235301776020778,1,NA,NA,0.0570973737576976,0.178948872882052,0.0282151675706318
"adenosine","KIRC;BLCA;BRCA;BRCATang;PRAD","Kidney;Bladder;Breast;Prostate",2,0.2,3,0.3,0.1,0,5,1,10,-0.630106524499358,-0.688217536337873,0.900557956939684,2.45767949862763,1.0089691617091,0.608844704808561,-0.119819926393763,-0.0535056814113014,-0.800253163591191,0.0994371989114152,1.23227998828282e-07,3.24404388821241e-05,2.48082854606613e-07,0.000235301776020778,0.0778373771586018,0.158444804489323,0.581144084076115,0.393199671304874,0.00673184067534858,0.609344599704881
"adenosine 2'-monophosphate (2'-amp)","KIRC;BRCA;BRCATang;PAADHussain2","Kidney;Breast;Pancreas",2,0.333333333333333,2,0.333333333333333,0.333333333333333,0.166666666666667,4,3,6,-0.886811207783933,NA,1.31475133673254,3.10312958437628,0.63110458889354,NA,-0.613985166533959,-1.12143649658481,NA,NA,3.81288364585282e-17,NA,1.10724955829187e-06,0.00363842675085168,0.482884883139825,NA,0.361876706987313,0.023593663647059,NA,NA
"adenosine 3'-monophosphate (3'-amp)","KIRC;BRCA;BRCATang","Kidney;Breast",2,0.333333333333333,1,0.166666666666667,0.333333333333333,0.166666666666667,3,3,6,-1.0461214455582,NA,3.04924679173123,3.09036839536424,0.153086295934152,NA,0.165946006214936,-0.210765077117031,NA,NA,9.5312249215191e-19,NA,9.96703175077657e-10,0.00291285436772826,0.627353014927005,NA,0.348649266961632,0.64961259641383,NA,NA
"adenosine 5'-monophosphate (amp)","KIRC;BRCA;BRCATang;OV","Kidney;Breast;Ovary",4,0.571428571428571,0,0,0.428571428571429,0,4,3,7,0.918455004970289,NA,1.30359759551636,6.34294447801946,2.55502550126647,NA,-0.247550240158209,-1.16293121401498,NA,0.0968066120683746,1.60660403573278e-06,NA,2.15353928358751e-06,0.000235301776020778,0.000633358642473138,NA,0.466264558692177,0.465142639458722,NA,0.488906862770665
"adenylosuccinate","KIRC;BRCATang;PAADHussain2","Kidney;Breast;Pancreas",1,0.25,2,0.5,0.25,0.25,3,2,4,-0.28207995894353,NA,NA,2.98358188674415,NA,NA,-0.90101394384367,-1.10452114988664,NA,NA,0.0419112449614139,NA,NA,0.0357518706578494,NA,NA,0.487165549814272,0.0145986865516586,NA,NA
"adipate","KIRC","Kidney",0,0,1,1,0,1,1,1,1,-1.82331283024486,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36457991829958e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"adrenate (22:4n6)","BRCA;BRCATang;PAADHussain2","Breast;Pancreas",2,0.285714285714286,1,0.142857142857143,0.285714285714286,0,3,2,7,0.181913547302556,NA,2.19360386171118,1.73771645866153,-1.00287695570821,NA,-0.426200980322659,-0.966309645077364,NA,0.365674461952734,0.0676257861717563,NA,3.13153885711713e-12,0.00291031144025699,0.355077109644624,NA,0.845427503495271,0.0345920452523706,NA,0.120280835323155
"agmatine","BRCATang","Breast",1,0.333333333333333,0,0,0.333333333333333,0,1,1,3,0.633416540787106,NA,NA,2.64273655331825,NA,NA,NA,NA,NA,-0.660116201668411,0.152725621403949,NA,NA,0.00222605761879859,NA,NA,NA,NA,NA,0.673605053229233
"alanine","KIRC;BLCA;BRCA;BRCATang;PAADHussain2;PRAD","Kidney;Bladder;Breast;Pancreas;Prostate",3,0.3,3,0.3,0.1,0.1,6,2,10,-0.413746856630876,-1.00526812403544,0.962250971557113,2.29673630182535,0.538921369970234,-0.465002442255124,-0.609652490078724,-0.659512488015866,0.627389734279666,0.00971801667386503,7.20932831844185e-07,0.00364225158794299,1.68761506234687e-09,0.000162635051073185,0.0579962143215013,0.26889933738133,0.241300330917782,0.0426901775659025,0.0227781380774813,0.960392067159305
"alanylalanine","","",0,0,0,0,0,0,0,0,3,0.148925526758438,NA,NA,NA,0.194009144376916,NA,NA,NA,0.410141305597592,NA,0.151837975271484,NA,NA,NA,0.869234643171419,NA,NA,NA,0.589959117506826,NA
"alanylglutamate","KIRC","Kidney",1,1,0,0,1,0,1,1,1,1.03725784206819,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000155521527369169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alanylglycine","","",0,0,0,0,0,0,0,0,2,0.340743264770925,NA,NA,NA,NA,NA,-0.812688956312138,NA,NA,NA,0.464200784851666,NA,NA,NA,NA,NA,0.0892536029697353,NA,NA,NA
"alanylisoleucine","","",0,0,0,0,0,0,0,0,2,0.620305361385175,NA,NA,NA,NA,NA,1.0510448930678,NA,NA,NA,0.789339349602848,NA,NA,NA,NA,NA,0.386616537221067,NA,NA,NA
"alanylleucine","KIRC;BRCA;BRCATang","Kidney;Breast",3,0.428571428571429,0,0,0.285714285714286,0,3,2,7,2.18689052392816,NA,0.714235194002698,2.65271483736305,2.04406123070327,NA,1.5338147866896,3.12558817102715,NA,-0.36541965027012,2.5844266003716e-11,NA,0.0111629445214828,0.00556049897443377,0.353027414468537,NA,0.935672036946207,0.222047100299181,NA,0.801433259764602
"alanylmethionine","KIRC","Kidney",1,1,0,0,1,0,1,1,1,1.21152058590132,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000653263151977358,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alanylphenylalanine","KIRC;BRCATang","Kidney;Breast",2,0.5,0,0,0.5,0,2,2,4,2.02075947491565,NA,NA,1.02967576897853,NA,NA,1.54761064851101,2.97275367795791,NA,NA,5.39167083298418e-09,NA,NA,0.0147139103686844,NA,NA,0.154581131965908,0.304133787954293,NA,NA
"alanylthreonine","","",0,0,0,0,0,0,0,0,1,0.735126033913293,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616719035374324,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alanyltryptophan","KIRC","Kidney",1,1,0,0,0,0,1,0,1,0.775913780953219,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000477388706555231,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alanyltyrosine","KIRC","Kidney",1,0.25,0,0,0.25,0,1,1,4,1.22048186275275,NA,NA,NA,NA,NA,0.122591695780103,1.14166655849571,NA,0.0113795955618534,3.91155471844648e-08,NA,NA,NA,NA,NA,0.613504527216654,0.193897645391434,NA,0.95820078988014
"alanylvaline","","",0,0,0,0,0,0,0,0,3,0.489999624060381,NA,NA,NA,NA,NA,-0.0734160997300836,-0.310640701273076,NA,NA,0.903530149660044,NA,NA,NA,NA,NA,0.198863484821349,0.948865915683075,NA,NA
"allo-threonine","KIRC;BRCA","Kidney;Breast",1,0.333333333333333,1,0.333333333333333,0,0,2,0,3,-0.778344710271438,NA,0.719002800528676,NA,NA,NA,0.496674002191224,NA,NA,NA,0.00234808774774689,NA,0.00225514808652941,NA,NA,NA,0.251679432789309,NA,NA,NA
"alpha-glutamylglutamate","","",0,0,0,0,0,0,0,0,2,0.629754129155381,NA,NA,NA,NA,NA,-0.337350857783725,NA,NA,NA,0.268980654766783,NA,NA,NA,NA,NA,0.259383700116234,NA,NA,NA
"alpha-glutamyltryptophan","","",0,0,0,0,0,0,0,0,1,0.857170668589697,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149261955054303,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alpha-glutamyltyrosine","KIRC","Kidney",1,0.5,0,0,0,0,1,0,2,0.994972559261102,NA,NA,NA,NA,NA,NA,1.46418634230794,NA,NA,0.000963486638227987,NA,NA,NA,NA,NA,NA,0.215846731325311,NA,NA
"alpha-hydroxyisovalerate","PAADHussain2","Pancreas",1,0.166666666666667,0,0,0.166666666666667,0,1,1,6,0.120095241929069,NA,NA,0.270833633164805,0.758861641904484,NA,0.738007885986917,1.0488988541768,NA,-0.430276482401595,0.414193430409001,NA,NA,0.808200729317898,0.0857153296085052,NA,0.451508674217212,0.00583542754016213,NA,0.180886462677498
"alpha-tocopherol","KIRC;BRCA;BRCATang;OV","Kidney;Breast;Ovary",4,0.571428571428571,0,0,0.571428571428571,0,4,4,7,3.15850200609634,NA,1.05825027420118,2.41947400864314,3.07980676443569,NA,-0.766563774626062,NA,1.13490189896827,-0.109130065763523,2.07453386246139e-30,NA,0.0492544077114882,0.00225478497992726,0.00292169704621373,NA,0.206243726838109,NA,0.0707806851351984,0.659570622219694
"androsterone sulfate","KIRC;BRCATang","Kidney;Breast",0,0,2,0.5,0,0.25,2,1,4,-0.734426247075876,NA,-0.389054977423867,-3.33258405935574,0.662517980604369,NA,NA,NA,NA,NA,2.22617615038228e-06,NA,0.896989007481207,0.012883976996175,0.991555028725614,NA,NA,NA,NA,NA
"anserine","KIRC;BRCATang","Kidney;Breast",1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,2,2,3,-1.92791560464553,NA,NA,2.50149868024016,NA,NA,NA,NA,NA,-0.172042037110428,1.78647002717509e-17,NA,NA,0.0357518706578494,NA,NA,NA,NA,NA,0.407726774142599
"arabitol","KIRC;BRCATang;PRADLODA","Kidney;Breast;Prostate",1,0.2,2,0.4,0.2,0.2,3,2,5,-1.45150126850165,NA,NA,2.40515873139706,0.136425454189643,NA,NA,-0.0354533287688678,NA,-0.659896618056156,2.8887215974736e-30,NA,NA,0.00441137885328515,0.878178695605378,NA,NA,0.897637067054525,NA,0.0119401039388953
"arabonate","","",0,0,0,0,0,0,0,0,2,0.098829838398879,NA,NA,NA,-0.620853172683017,NA,NA,NA,NA,NA,0.0930154369105569,NA,NA,NA,0.0866407967890546,NA,NA,NA,NA,NA
"arachidate (20:0)","KIRC;OV","Kidney;Ovary",2,1,0,0,1,0,2,2,2,1.26692873368927,NA,NA,NA,1.57813934713142,NA,NA,NA,NA,NA,1.49015788554493e-14,NA,NA,NA,0.00336279228806649,NA,NA,NA,NA,NA
