"KEGG_CHEBI","GENE","DRUGBANK_CHEBI","KEGG_NAME","DRUGBANK_NAME","DRUGBANK_CATEGORY","DRUGBANK_GROUPS","DRUGBANK_ID","KEGG_PATHWAY_NAMES"
"CHEBI:17368","HPRT1","CHEBI:2948","hypoxanthine","azathioprine","6-Mercaptopurine;Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Antirheumatic Agents;Carbohydrates;Chemical Actions and Uses;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Inorganic Chemicals;Molecular Mechanisms of Pharmacological Action;Noxae;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Purines;Sulfhydryl Compounds;Sulfur Compounds;Therapeutic Uses;Thionucleosides;Thiopurine Analogs;Toxic Actions","approved","DB00993","Purine metabolism"
"CHEBI:17368","PNP","CHEBI:567361","hypoxanthine","cladribine","2-Chloroadenosine;Adenosine;Antimetabolites;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;BCRP/ABCG2 Substrates;Carbohydrates;Chemical Actions and Uses;Deoxyadenosines;Deoxyribonucleosides;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Myelosuppressive Agents;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;OCT2 Substrates;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purine Nucleosides;Purines;Ribonucleosides;Therapeutic Uses","approved;investigational","DB00242","Purine metabolism"
"CHEBI:17368","XDH","CHEBI:40279","hypoxanthine","allopurinol","Antigout Preparations;Antimetabolites;Antioxidants;Antirheumatic Agents;Chemical Actions and Uses;Enzyme Inhibitors;Free Radical Scavengers;Gout Suppressants;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Musculo-Skeletal System;Noxae;Pharmacologic Actions;Physiological Effects of Drugs;Preparations Inhibiting Uric Acid Production;Protective Agents;Purines;Specialty Uses of Chemicals;Therapeutic Uses;Toxic Actions;Xanthine Oxidase Inhibitors Inhibitors","approved","DB00437","Purine metabolism"
"CHEBI:17368","HPRT1","CHEBI:50667","hypoxanthine","Mercaptopurine;mercaptopurine","Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Chemical Actions and Uses;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Inorganic Chemicals;Molecular Mechanisms of Pharmacological Action;Myelosuppressive Agents;Noxae;Nucleic Acid Synthesis Inhibitors;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purines;Sulfhydryl Compounds;Sulfur Compounds;Therapeutic Uses;Thiopurine Analogs;Toxic Actions","approved","DB01033","Purine metabolism"
"CHEBI:17368","PNP","CHEBI:490877","hypoxanthine","didanosine","Anti-HIV Agents;Anti-Infective Agents;Anti-Retroviral Agents;Antiinfectives for Systemic Use;Antimetabolites;Antiviral Agents;Antivirals for Systemic Use;Carbohydrates;Chemical Actions and Uses;Deoxyribonucleosides;Dideoxynucleosides;Direct Acting Antivirals;Enzyme Inhibitors;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Inosine;Molecular Mechanisms of Pharmacological Action;Noxae;Nucleic Acid Synthesis Inhibitors;Nucleic Acids, Nucleotides, and Nucleosides;Nucleoside and Nucleotide Reverse Transcriptase Inhibitors;Nucleoside Reverse Transcriptase Inhibitors;Nucleosides;OAT3 Substrates;Pharmacologic Actions;Purine Nucleosides;Purines;Reverse Transcriptase Inhibitors;Ribonucleosides;Therapeutic Uses;Toxic Actions","approved","DB00900","Purine metabolism"
"CHEBI:17489","PDE3A","CHEBI:31401","3',5'-cyclic AMP","cilostazol","Anti-Asthmatic Agents;Autonomic Agents;Blood and Blood Forming Organs;Bronchodilator Agents;Cardiovascular Agents;Central Nervous System Agents;Chemical Actions and Uses;CYP3A4 Inhibitors (Weak);Cytochrome P-450 CYP1A2 Substrates;Cytochrome P-450 CYP2C19 Substrates;Cytochrome P-450 CYP2D6 Substrates;Cytochrome P-450 CYP3A4 Substrates;Enzyme Inhibitors;Fibrin Modulating Agents;Fibrinolytic Agents;Hematologic Agents;Molecular Mechanisms of Pharmacological Action;Neuroprotective Agents;Peripheral Nervous System Agents;Pharmacologic Actions;Phosphodiesterase 3 Inhibitors;Phosphodiesterase Inhibitors;Physiological Effects of Drugs;Platelet Aggregation Inhibitors;Platelet Aggregation Inhibitors Excl. Heparin;Protective Agents;Respiratory System Agents;Specialty Uses of Chemicals;Therapeutic Uses;Vasodilator Agents","approved","DB01166","Purine metabolism"
"CHEBI:17489","PDE5A","CHEBI:71940","3',5'-cyclic AMP","tadalafil","Carbolines;Cardiovascular Agents;Chemical Actions and Uses;Cytochrome P-450 CYP3A Inhibitors;Cytochrome P-450 CYP3A4 Substrates;Drugs Used in Erectile Dysfunction;Enzyme Inhibitors;Genito Urinary System and Sex Hormones;Heterocyclic Compounds;Heterocyclic Compounds, 1-Ring;Heterocyclic Compounds, 2-Ring;Heterocyclic Compounds, 3-Ring;Indoles;Molecular Mechanisms of Pharmacological Action;Pharmacologic Actions;Phosphodiesterase 5 Inhibitors;Phosphodiesterase Inhibitors;Pyridines;Therapeutic Uses;Urological Agents;Urologicals;Vasodilator Agents","approved;investigational","DB00820","Purine metabolism"
"CHEBI:17489","PDE1A","CHEBI:27732","3',5'-cyclic AMP","Caffeine;caffeine","Alkaloids;Apnea;Caffeine and Caffeine Containing Products;Central Nervous System Agents;Central Nervous System Stimulants;Chemical Actions and Uses;Combined Inhibitors of CYP3A4 and P-glycoprotein;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP1A2 Inhibitors (moderate);Cytochrome P-450 CYP1A2 Substrates;Cytochrome P-450 CYP2C8 Substrates;Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP2D6 Substrates;Cytochrome P-450 CYP2E1 Substrates;Cytochrome P-450 CYP3A Inhibitors;Cytochrome P-450 CYP3A4 Substrates;Diagnostic Agents;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;P-glycoprotein/ABCB1 Inhibitors;P-glycoprotein/ABCB1 Substrates;Pharmacologic Actions;Phosphodiesterase Inhibitors;Physiological Effects of Drugs;Psychoanaleptics;Psychostimulants, Agents Used for Adhd and Nootropics;Purinergic Agents;Purinergic Antagonists;Purinergic P1 Receptor Antagonists;Purines;Purinones;Tests for Gastric Secretion;Therapeutic Uses;Xanthine Derivatives;Xanthines","approved","DB00201","Purine metabolism"
"CHEBI:17489","PDE6G","CHEBI:46295","3',5'-cyclic AMP","vardenafil","Azoles;Cardiovascular Agents;Chemical Actions and Uses;Cytochrome P-450 CYP3A4 Substrates;Drugs Used in Erectile Dysfunction;Enzyme Inhibitors;Genito Urinary System and Sex Hormones;Heterocyclic Compounds;Heterocyclic Compounds, 1-Ring;Imidazoles;Molecular Mechanisms of Pharmacological Action;Pharmacologic Actions;Phosphodiesterase 5 Inhibitors;Phosphodiesterase Inhibitors;Piperazines;QTc-Prolonging Agents (Indeterminate Risk and Risk Modifying);Therapeutic Uses;Urological Agents;Urologicals;Vasodilator Agents","approved","DB00862","Purine metabolism"
"CHEBI:17489","PDE11A","CHEBI:71940","3',5'-cyclic AMP","tadalafil","Carbolines;Cardiovascular Agents;Chemical Actions and Uses;Cytochrome P-450 CYP3A Inhibitors;Cytochrome P-450 CYP3A4 Substrates;Drugs Used in Erectile Dysfunction;Enzyme Inhibitors;Genito Urinary System and Sex Hormones;Heterocyclic Compounds;Heterocyclic Compounds, 1-Ring;Heterocyclic Compounds, 2-Ring;Heterocyclic Compounds, 3-Ring;Indoles;Molecular Mechanisms of Pharmacological Action;Pharmacologic Actions;Phosphodiesterase 5 Inhibitors;Phosphodiesterase Inhibitors;Pyridines;Therapeutic Uses;Urological Agents;Urologicals;Vasodilator Agents","approved;investigational","DB00820","Purine metabolism"
"CHEBI:17489","PDE6A","CHEBI:27732","3',5'-cyclic AMP","Caffeine;caffeine","Alkaloids;Apnea;Caffeine and Caffeine Containing Products;Central Nervous System Agents;Central Nervous System Stimulants;Chemical Actions and Uses;Combined Inhibitors of CYP3A4 and P-glycoprotein;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP1A2 Inhibitors (moderate);Cytochrome P-450 CYP1A2 Substrates;Cytochrome P-450 CYP2C8 Substrates;Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP2D6 Substrates;Cytochrome P-450 CYP2E1 Substrates;Cytochrome P-450 CYP3A Inhibitors;Cytochrome P-450 CYP3A4 Substrates;Diagnostic Agents;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;P-glycoprotein/ABCB1 Inhibitors;P-glycoprotein/ABCB1 Substrates;Pharmacologic Actions;Phosphodiesterase Inhibitors;Physiological Effects of Drugs;Psychoanaleptics;Psychostimulants, Agents Used for Adhd and Nootropics;Purinergic Agents;Purinergic Antagonists;Purinergic P1 Receptor Antagonists;Purines;Purinones;Tests for Gastric Secretion;Therapeutic Uses;Xanthine Derivatives;Xanthines","approved","DB00201","Purine metabolism"
"CHEBI:17489","PDE6H","CHEBI:46295","3',5'-cyclic AMP","vardenafil","Azoles;Cardiovascular Agents;Chemical Actions and Uses;Cytochrome P-450 CYP3A4 Substrates;Drugs Used in Erectile Dysfunction;Enzyme Inhibitors;Genito Urinary System and Sex Hormones;Heterocyclic Compounds;Heterocyclic Compounds, 1-Ring;Imidazoles;Molecular Mechanisms of Pharmacological Action;Pharmacologic Actions;Phosphodiesterase 5 Inhibitors;Phosphodiesterase Inhibitors;Piperazines;QTc-Prolonging Agents (Indeterminate Risk and Risk Modifying);Therapeutic Uses;Urological Agents;Urologicals;Vasodilator Agents","approved","DB00862","Purine metabolism"
"CHEBI:17489","PDE6B","CHEBI:27732","3',5'-cyclic AMP","Caffeine;caffeine","Alkaloids;Apnea;Caffeine and Caffeine Containing Products;Central Nervous System Agents;Central Nervous System Stimulants;Chemical Actions and Uses;Combined Inhibitors of CYP3A4 and P-glycoprotein;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP1A2 Inhibitors (moderate);Cytochrome P-450 CYP1A2 Substrates;Cytochrome P-450 CYP2C8 Substrates;Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP2D6 Substrates;Cytochrome P-450 CYP2E1 Substrates;Cytochrome P-450 CYP3A Inhibitors;Cytochrome P-450 CYP3A4 Substrates;Diagnostic Agents;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;P-glycoprotein/ABCB1 Inhibitors;P-glycoprotein/ABCB1 Substrates;Pharmacologic Actions;Phosphodiesterase Inhibitors;Physiological Effects of Drugs;Psychoanaleptics;Psychostimulants, Agents Used for Adhd and Nootropics;Purinergic Agents;Purinergic Antagonists;Purinergic P1 Receptor Antagonists;Purines;Purinones;Tests for Gastric Secretion;Therapeutic Uses;Xanthine Derivatives;Xanthines","approved","DB00201","Purine metabolism"
"CHEBI:17489","PDE9A","CHEBI:27732","3',5'-cyclic AMP","Caffeine;caffeine","Alkaloids;Apnea;Caffeine and Caffeine Containing Products;Central Nervous System Agents;Central Nervous System Stimulants;Chemical Actions and Uses;Combined Inhibitors of CYP3A4 and P-glycoprotein;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP1A2 Inhibitors (moderate);Cytochrome P-450 CYP1A2 Substrates;Cytochrome P-450 CYP2C8 Substrates;Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP2D6 Substrates;Cytochrome P-450 CYP2E1 Substrates;Cytochrome P-450 CYP3A Inhibitors;Cytochrome P-450 CYP3A4 Substrates;Diagnostic Agents;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;P-glycoprotein/ABCB1 Inhibitors;P-glycoprotein/ABCB1 Substrates;Pharmacologic Actions;Phosphodiesterase Inhibitors;Physiological Effects of Drugs;Psychoanaleptics;Psychostimulants, Agents Used for Adhd and Nootropics;Purinergic Agents;Purinergic Antagonists;Purinergic P1 Receptor Antagonists;Purines;Purinones;Tests for Gastric Secretion;Therapeutic Uses;Xanthine Derivatives;Xanthines","approved","DB00201","Purine metabolism"
"CHEBI:17489","PDE4D","CHEBI:4728","3',5'-cyclic AMP","dyphylline","Alkaloids;Anti-Asthmatic Agents;Autonomic Agents;Bronchodilator Agents;Cardiovascular Agents;Chemical Actions and Uses;Drugs for Obstructive Airway Diseases;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Peripheral Nervous System Agents;Pharmacologic Actions;Phosphodiesterase Inhibitors;Physiological Effects of Drugs;Purines;Purinones;Respiratory System;Respiratory System Agents;Theophylline;Theophylline Derivatives;Therapeutic Uses;Vasodilator Agents;Xanthines;Xanthines and Adrenergics","approved","DB00651","Purine metabolism"
"CHEBI:17489","PDE5A","CHEBI:4653","3',5'-cyclic AMP","dipyridamole","Blood and Blood Forming Organs;Cardiovascular Agents;Chemical Actions and Uses;Enzyme Inhibitors;Fibrinolytic Agents;Hematologic Agents;Heterocyclic Compounds;Heterocyclic Compounds, 1-Ring;Hypotensive Agents;Molecular Mechanisms of Pharmacological Action;P-glycoprotein/ABCB1 Inhibitors;P-glycoprotein/ABCB1 Substrates;Pharmacologic Actions;Phosphodiesterase Inhibitors;Platelet Aggregation Inhibitors;Platelet Aggregation Inhibitors Excl. Heparin;Pyrimidines;Therapeutic Uses;Vasodilator Agents","approved","DB00975","Purine metabolism"
"CHEBI:17489","PDE4B","CHEBI:27732","3',5'-cyclic AMP","Caffeine;caffeine","Alkaloids;Apnea;Caffeine and Caffeine Containing Products;Central Nervous System Agents;Central Nervous System Stimulants;Chemical Actions and Uses;Combined Inhibitors of CYP3A4 and P-glycoprotein;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP1A2 Inhibitors (moderate);Cytochrome P-450 CYP1A2 Substrates;Cytochrome P-450 CYP2C8 Substrates;Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP2D6 Substrates;Cytochrome P-450 CYP2E1 Substrates;Cytochrome P-450 CYP3A Inhibitors;Cytochrome P-450 CYP3A4 Substrates;Diagnostic Agents;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;P-glycoprotein/ABCB1 Inhibitors;P-glycoprotein/ABCB1 Substrates;Pharmacologic Actions;Phosphodiesterase Inhibitors;Physiological Effects of Drugs;Psychoanaleptics;Psychostimulants, Agents Used for Adhd and Nootropics;Purinergic Agents;Purinergic Antagonists;Purinergic P1 Receptor Antagonists;Purines;Purinones;Tests for Gastric Secretion;Therapeutic Uses;Xanthine Derivatives;Xanthines","approved","DB00201","Purine metabolism"
"CHEBI:17489","PDE4B","CHEBI:28177","3',5'-cyclic AMP","theophylline","Alkaloids;Anti-Asthmatic Agents;Autonomic Agents;Bronchodilator Agents;Cardiovascular Agents;Chemical Actions and Uses;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP1A2 Inhibitors (moderate);Cytochrome P-450 CYP1A2 Substrates;Cytochrome P-450 CYP2C8 Substrates;Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP2D6 Substrates;Cytochrome P-450 CYP2E1 Substrates;Cytochrome P-450 CYP3A4 Substrates;Drugs for Obstructive Airway Diseases;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Neurotransmitter Agents;Peripheral Nervous System Agents;Pharmacologic Actions;Phosphodiesterase Inhibitors;Physiological Effects of Drugs;Purinergic Agents;Purinergic Antagonists;Purinergic P1 Receptor Antagonists;Purines;Purinones;Respiratory System;Respiratory System Agents;Theophylline Derivatives;Therapeutic Uses;Vasodilator Agents;Xanthines;Xanthines and Adrenergics","approved","DB00277","Purine metabolism"
"CHEBI:17489","PDE4A","CHEBI:28177","3',5'-cyclic AMP","theophylline","Alkaloids;Anti-Asthmatic Agents;Autonomic Agents;Bronchodilator Agents;Cardiovascular Agents;Chemical Actions and Uses;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP1A2 Inhibitors (moderate);Cytochrome P-450 CYP1A2 Substrates;Cytochrome P-450 CYP2C8 Substrates;Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP2D6 Substrates;Cytochrome P-450 CYP2E1 Substrates;Cytochrome P-450 CYP3A4 Substrates;Drugs for Obstructive Airway Diseases;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Neurotransmitter Agents;Peripheral Nervous System Agents;Pharmacologic Actions;Phosphodiesterase Inhibitors;Physiological Effects of Drugs;Purinergic Agents;Purinergic Antagonists;Purinergic P1 Receptor Antagonists;Purines;Purinones;Respiratory System;Respiratory System Agents;Theophylline Derivatives;Therapeutic Uses;Vasodilator Agents;Xanthines;Xanthines and Adrenergics","approved","DB00277","Purine metabolism"
"CHEBI:17489","PDE10A","CHEBI:27732","3',5'-cyclic AMP","Caffeine;caffeine","Alkaloids;Apnea;Caffeine and Caffeine Containing Products;Central Nervous System Agents;Central Nervous System Stimulants;Chemical Actions and Uses;Combined Inhibitors of CYP3A4 and P-glycoprotein;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP1A2 Inhibitors (moderate);Cytochrome P-450 CYP1A2 Substrates;Cytochrome P-450 CYP2C8 Substrates;Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP2D6 Substrates;Cytochrome P-450 CYP2E1 Substrates;Cytochrome P-450 CYP3A Inhibitors;Cytochrome P-450 CYP3A4 Substrates;Diagnostic Agents;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Nervous System;Neurotransmitter Agents;P-glycoprotein/ABCB1 Inhibitors;P-glycoprotein/ABCB1 Substrates;Pharmacologic Actions;Phosphodiesterase Inhibitors;Physiological Effects of Drugs;Psychoanaleptics;Psychostimulants, Agents Used for Adhd and Nootropics;Purinergic Agents;Purinergic Antagonists;Purinergic P1 Receptor Antagonists;Purines;Purinones;Tests for Gastric Secretion;Therapeutic Uses;Xanthine Derivatives;Xanthines","approved","DB00201","Purine metabolism"
"CHEBI:17489","PDE3A","CHEBI:50567","3',5'-cyclic AMP","levosimendan","Anti-Arrhythmia Agents;Cardiac Stimulants Excl. Cardiac Glycosides;Cardiac Therapy;Cardiotonic Agents;Cardiovascular Agents;Cardiovascular System;Chemical Actions and Uses;Enzyme Inhibitors;Molecular Mechanisms of Pharmacological Action;Pharmacologic Actions;Phosphodiesterase Inhibitors;Physiological Effects of Drugs;Protective Agents;Specialty Uses of Chemicals;Therapeutic Uses;Vasodilator Agents","approved;investigational","DB00922","Purine metabolism"
"CHEBI:17489","PDE7B","CHEBI:4728","3',5'-cyclic AMP","dyphylline","Alkaloids;Anti-Asthmatic Agents;Autonomic Agents;Bronchodilator Agents;Cardiovascular Agents;Chemical Actions and Uses;Drugs for Obstructive Airway Diseases;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Peripheral Nervous System Agents;Pharmacologic Actions;Phosphodiesterase Inhibitors;Physiological Effects of Drugs;Purines;Purinones;Respiratory System;Respiratory System Agents;Theophylline;Theophylline Derivatives;Therapeutic Uses;Vasodilator Agents;Xanthines;Xanthines and Adrenergics","approved","DB00651","Purine metabolism"
