ranitidine,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,1,0.211705,0.211705,0.211705,0.211705,0.211705,1,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,1,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,1,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,1.788295,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705,0.211705
ribitol,0.701853,0.056314,0.408787,0.20748,1.028653,0.595288,0.245041,0.150178,0.541263,0.506475,1.214221,1.982328,0.276939,0.631604,0.29337,4.559381,2.087661,0.278123,4.03617,0.243101,1.009859,0.672253,0.55892,1.171827,1.620467,0.367563,0.332613,10.868096,1.068423,0.278391,0.592676,1.072915,0.508571,1.025086,0.192689,1,0.366014,0.244543,0.505682,0.289358,1.063079,0.892165,0.465429,0.923917,2.263602,0.872526,1.317102,1.573664,0.388864,1.131878,0.390636,1.139866,0.30113,0.785602,0.512538,0.990141,1.337881,0.345224,0.466557,1.479202,0.28989,0.048585,0.961589,0.68273,0.796952,3.80487,0.673341,1.230924,0.622396,1.011734,3.182313,0.345468,0.482647,1.906544,0.79229,0.921692,0.644521,0.918121,0.236297,2.017731,1.38092,0.547136,5.466567,2.084586,1.753383,0.316514,3.425091,0.274747,0.206289,26.226316,5.632341,0.158716,0.330159,0.376768,1.567223,1.202975,0.048585,0.348229,1.004454,1.789032,1.183469,2.905663,0.364927,0.365175,0.401778,2.980191,0.323754,0.839626,0.739682,3.465743,2.797097,1.937679,5.73373,1.048063,1.591218,1.147449,2.608564,0.773544,0.048585,0.738594,0.788324,2.816787,2.035669,1.079735,0.428747,1.783394,1.309011,0.077602,0.350168,0.281351,0.367746,0.988266,0.067321,0.649009,0.61989,0.520126,0.702611,5.19498,0.907105,0.875011,0.848335,0.748499,0.848469,1.050131,0.543748,0.624973,1.14261,1.357864,0.395082,0.942345,1.357091,0.414462,1.059943,0.559021,1.103682,0.830356,1.448121,0.604212,1.019545,0.894108,0.971347,1.464839,0.974914,0.421992,0.477068,1.499177,1.297372,1.160271,1.019408,1.128145,2.084798,1.288106,0.671274,1.270243,1.541699,0.695054,0.147419,0.399443,0.105882,0.497114,1.381236,1.005334,0.948085,0.995546,0.59558,1.249521,1.222002,1.356471,0.840291,1.894177,0.646016,0.90458,1.892382,2.21896,2.105148,0.7516,1.444941,0.350727,1.426324,1.189019,1.81105,1.037004,1.635458,2.339663,1.145819,0.445767,1.721762,2.63967,2.376437,1.926494,0.920958,0.954812,0.986432,0.779255,2.122349,1.619124,1.351991,1.131981,2.862385,1.03593,1.068348,1.74845,2.164862,1.025272,1.574722,1.333254,1.390095,1.904605,1.029933,2.026653,1.544163,0.949869,2.282206,0.821542,1.173474,0.894382,2.883082,3.072975,1.736605,1.833611,0.477278,1.124813,1.980031,1.740162,1.047456,1.509387,1.171867,1,2.136722,0.270336,2.366451,0.728158,0.966378,1.249977,2.193159,1.151927,0.660821,1.934616,1.12225,1.234968,0.665863,0.519011,0.612557,1.214514,0.553513,1.608808,0.561169,0.723053,0.958984,0.170342,0.826773,1.038411,0.37339,0.596749,0.969447,0.144716
riboflavin (Vitamin B2),0.845905,0.423205,0.192035,0.425323,0.571328,0.965513,0.806893,0.192035,0.777513,0.192035,0.982712,1.078761,0.546694,0.809481,0.64469,0.575449,0.896795,0.575706,0.985744,0.555121,0.701919,0.560915,0.603366,1.550431,0.742596,0.498746,0.882422,1,0.76294,0.839217,0.637789,0.845336,0.818874,0.698691,0.411663,0.623343,0.310293,0.641989,0.382632,0.725088,0.812873,0.995351,0.490819,0.600947,0.472601,0.737158,0.75539,0.727087,0.385792,0.82396,0.524769,0.705066,0.782041,0.455677,0.673404,0.983603,0.234856,0.344163,0.844897,0.968539,0.192035,0.192035,0.641829,0.530018,0.738385,0.192035,1,1.092093,1.004649,0.392105,1,0.192035,0.655818,0.443466,1.155077,1.678502,0.419149,0.929076,0.672603,0.759756,1.250587,0.739999,0.972916,0.727774,1,0.771252,0.633837,0.588646,0.642609,0.585202,1,0.192035,0.743988,0.829604,0.839685,1.103205,0.192035,0.888914,0.421663,1.250736,1.221628,0.875112,0.192035,0.906312,0.810895,0.462581,0.386669,0.658634,0.416574,0.192035,1.058843,0.37843,0.900034,1.142988,0.410521,1.218101,0.829725,0.895703,0.531413,0.52297,0.854244,2.794958,0.59825,0.599724,0.192035,1.380196,1.596637,0.192035,0.923537,1.305461,1.448094,0.48337,0.419452,0.527354,1.015811,0.689973,1.027084,0.961227,1.672918,0.637589,2.053138,2.448413,1.26501,3.428661,1.302939,1.627257,1.853686,1.693871,0.828584,0.847033,1.130992,0.404856,1.778184,2.110887,2.950077,1.41697,1.504369,1.399477,2.207926,1.750364,0.419292,2.540572,2.404359,0.279407,1.127038,1.820861,1.083785,2.031677,1.180812,2.730321,0.724337,1.164467,1.336681,1.084733,0.768838,1.951116,1.000949,0.60689,0.425636,0.693734,2.462075,1.427202,1.709622,1,1.261481,2.160467,3.515923,3.933254,1.915431,1.94403,1.901308,1.472181,1.440353,1.237585,1.3895,1.596022,1.856616,0.91201,1.257738,1.912826,0.802927,1.449862,2.460985,1.272103,1.384032,0.620761,0.888157,2.434782,1.556257,1.835131,1.652289,0.798507,0.797427,2.682035,3.274219,1.931535,2.991464,2.398704,0.867113,1.519176,0.633788,1.628766,3.630773,1.946298,2.227891,1.662504,1.819189,1.969325,1.211616,2.726502,0.353025,0.635358,1.611307,1.199585,2.409948,1.859667,3.86945,3.341445,3.520887,3.003688,1.528535,1.394009,0.781658,3.46593,1.444186,1.336236,0.271091,0.752113,2.072103,1.373503,2.68213,0.406736,0.566699,1.220802,1.980446,2.678658,0.649773,1.103752,1.900838,3.575451,2.270141,2.52571,0.974456,1.341288,0.672269,4.158369,2.334799,2.894253,2.721117,1.574859,1.806452,1.775874,1.250287,1.492083,2.109153,1.123485
ribose,0.574296,0.070523,0.168918,0.129865,0.109075,0.297769,0.268851,0.162265,0.331861,0.15367,1.116934,0.59009,0.157186,0.963852,0.166411,0.468259,2.381741,0.094059,7.812675,0.132433,0.485841,1.41051,0.979677,1.385602,0.986627,1.001165,1.266671,2.231665,1.108595,0.021712,0.056011,0.526943,0.1348,1.548643,0.541676,1.498383,0.269285,0.228664,1.09034,0.186139,1.606463,1.958108,1.405218,0.999364,0.426177,1.009609,0.347697,2.876081,0.872725,0.173785,1.013373,2.798434,1.922718,1.439347,1.032524,1.824218,1.273424,0.263738,1.136811,2.996497,1.316372,0.021712,0.830353,0.992466,0.505466,0.964752,2.314396,2.681212,3.858367,1.173775,0.87733,0.195307,0.082105,1.051399,2.284834,11.222419,3.11667,1.991818,0.530198,1.803125,2.303553,0.827962,0.894018,1.168625,1.541755,0.323392,1.301917,0.311882,0.207855,2.070956,1.509609,0.025939,2.86601,0.571306,1.388706,0.998835,0.021712,1.696062,1.089368,2.406745,2.495122,0.882576,0.901111,0.588374,3.151963,1.267708,0.291444,1.290132,1.14362,0.760135,1.552856,0.496547,1.386783,2.589141,0.288318,1.332819,1.575483,1.218965,0.071657,1.200528,5.833424,2.564132,0.800337,2.761438,1.041167,1.675416,2.912618,0.109645,0.093977,1.493733,0.35146,1.496678,0.036432,0.126317,0.484347,0.82673,2.556162,3.749866,1.645348,2.849038,2.472923,0.826381,1.657976,1.098889,1.626936,0.853416,1.83583,0.987879,0.122891,1.527112,2.473387,0.041319,2.134924,0.46846,1.38633,2.027439,2.566263,0.419476,0.649277,1.652572,1.079124,1.74028,1.489061,0.428343,1.728064,2.066042,1.007534,1.191148,0.568425,1.267467,0.339237,1.292688,0.507185,0.961559,1.605294,0.552631,0.141504,0.262231,0.123801,0.296295,0.313386,0.927962,0.175633,0.445943,0.188264,1.897549,1.249249,0.287625,1.333228,0.522602,0.877263,0.951589,0.5531,1.197523,1.760526,1.176713,1.53158,0.737008,1.44135,1.290649,1.327308,1.216009,1.482275,0.401299,2.167052,1.804226,0.411695,1.980395,0.35162,1.21523,1.038632,1,1.399853,1.066456,2.520314,0.505617,2.017429,1.304604,0.296537,1.445282,0.938123,0.412102,2.092779,0.274946,0.689873,1.536614,2.113152,0.664455,0.959954,2.709832,0.123353,0.388377,2.611853,0.960696,1,0.832564,1.963394,1.766868,2.938712,1.020323,0.70353,0.932039,1.102368,1.345914,1.012121,1.26804,0.220049,1.035248,0.709336,0.211161,2.056538,0.694061,0.623726,0.155807,1.149422,0.926216,1.206573,1.245786,0.838249,0.910557,0.543926,1.004139,1.535606,0.640668,0.561601,0.570241,0.100314,0.506745,0.264194,0.224289,0.66676,0.091581,0.545773,0.32144,1.362024,0.100425
ribulose,0.685997,0.372374,0.214281,0.454046,1.370405,0.919932,0.787708,0.485707,0.696797,0.978179,1.023493,1.069819,0.705441,1.167558,0.806609,2.399017,1.202696,0.895699,2.598783,0.730269,0.838189,1.597157,1.647356,2.369781,1.226662,1.497227,1.497943,2.068081,1.624139,0.476316,0.552293,0.985276,0.719107,0.978013,1.424382,1.270101,1.425725,0.990541,1.859084,1.367456,1.157605,1.021756,1.31441,1.589522,0.831196,1.100079,1.501962,1.967745,1.032765,0.639997,2.308125,1.210353,4.608859,2.45907,1.009459,1.329354,1.727471,0.505773,1.298941,0.83549,1.295278,0.060187,1.021821,1.394685,1.100475,0.708741,2.556323,3.426324,2.759068,1.619463,1.886099,0.262676,0.69231,0.815824,2.619364,2.753804,1.942249,1.394825,0.873129,2.82888,1.083467,1.178074,2.264996,1.175554,1.861465,0.635345,0.99068,1.231498,0.403297,3.458047,1.987193,0.209386,1.435233,0.567862,0.942075,2.007745,0.108682,1.179352,1.328478,2.43369,2.504111,1.415244,1.696737,1.139158,2.265897,2.211122,1.259882,1.965664,1.038101,1.31258,2.910484,0.361815,2.45339,2.883009,0.556103,1.166812,2.056628,1.990083,0.060187,1.296375,5.125768,2.077115,0.990038,4.09346,2.991343,4.200534,1.651877,0.060187,0.604699,1.458185,1.040532,1.619127,0.376678,0.508556,1.658724,2.41981,2.666545,3.627332,1.024762,4.498677,0.870409,0.887,1.32998,1.872591,1.661203,0.817181,1.132847,1.118948,0.413589,1.153894,1.001847,0.536353,1.672576,0.830971,0.658144,0.709235,1.119331,0.567059,0.666876,0.985814,1.093097,1.223057,0.824102,0.484453,1,0.806327,0.600553,0.961899,0.810901,0.494566,0.725691,0.714999,0.879175,0.517276,0.762272,0.71503,0.138052,0.564406,0.427372,0.486046,0.471012,1.183713,0.762924,0.668262,0.497095,0.608541,1.085008,0.476813,1.22008,1.170003,1.626486,1.063146,0.382055,0.711442,1.212674,0.96549,1.080068,0.842775,1.00932,1.572188,0.864058,1.012954,1.066918,0.40313,1.014724,2.210421,0.961004,1.047692,0.826621,0.396241,0.849535,0.659296,1,0.80929,0.742955,0.859568,0.808228,0.920941,0.238532,0.853548,1.038937,0.878516,0.885421,0.558635,0.652203,0.919909,1.247164,0.410926,0.910609,1.476018,0.305886,0.397117,1.265923,1.094808,0.985336,0.917149,1.138626,1.820326,1.294188,0.622444,0.880667,1.067403,0.700158,1.239271,1.182944,0.938036,0.425702,0.468818,0.693321,0.608889,0.676562,0.61106,0.637126,0.516107,0.934884,1.227957,0.601915,0.882533,1.368069,0.978244,0.744922,0.306502,0.775498,1.477163,0.82126,1.427104,0.822985,0.859335,1.238039,0.432608,0.86904,0.55691,1.966398,0.759889,0.578391,0.495423
saccharopine,0.747947,0.144878,0.144878,1.206912,0.407852,0.144878,2.403227,0.144878,0.144878,0.144878,0.144878,0.61842,1,0.144878,0.144878,0.144878,0.144878,0.144878,4.95953,0.144878,4.760027,0.641447,1.111022,1.745173,0.355201,0.144878,0.144878,4.224732,0.144878,0.144878,0.523329,0.144878,0.144878,0.144878,0.144878,1,0.639827,4.27086,0.347364,0.144878,1.372945,0.144878,3.188131,0.144878,0.144878,0.144878,0.144878,0.144878,0.976001,0.144878,0.144878,0.144878,0.144878,2.219956,0.144878,0.867646,0.144878,0.144878,0.663665,0.144878,0.977849,0.144878,0.144878,0.144878,5.493209,0.144878,1,2.510268,0.144878,1.022151,1.962832,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,2.309453,0.796075,2.107952,8.665092,0.240273,0.144878,0.61603,0.144878,0.366448,1.08866,0.766706,0.144878,1.310893,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,3.347935,0.144878,1.518695,3.71769,3.145148,0.144878,0.144878,2.450853,0.144878,1.167012,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,3.566018,0.144878,0.144878,0.144878,1,1,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,1.132354,31.871025,3.460054,0.144878,1,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.832988,0.144878,0.144878,0.144878,0.287092,0.144878,0.697593,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.510777,0.144878,0.144878,0.382556,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.603416,0.256435,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.657709,0.144878,0.630677,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.314955,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.59146,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878,0.144878
S-adenosylhomocysteine (SAH),1.031623,0.232885,0.283402,0.826563,0.990412,0.787781,0.60219,0.532467,1.312632,0.817411,2.310621,0.998251,0.788743,1.192718,0.591576,0.998328,5.769404,0.613868,2.861887,0.861692,1.493548,1.586239,1.580282,1.608333,1.436022,0.786131,0.724591,2.181687,2.912943,0.293464,0.671664,1.747472,0.764154,3.345217,0.992746,3.985657,0.662962,1.423722,1.045424,0.828267,2.216663,3.448205,2.777335,1.45919,0.96751,3.000652,0.729638,2.910358,1.097215,1.220681,0.854634,3.757522,0.716334,1.73928,2.717809,2.021599,1.427915,0.717093,0.873035,2.318112,1.007254,2.199157,1.760544,1.423997,1.429602,0.939125,1.336409,1.424094,1.659423,6.180826,3.612512,0.90196,0.779414,3.892086,2.510714,3.068406,1.454991,2.191436,0.991905,2.718017,4.901045,1.100976,3.034923,3.694149,2.228582,0.781285,6.262616,0.389904,0.495138,2.792158,1.329749,0.323144,1.805894,3.361972,2.435198,2.876708,0.284777,1.68682,2.136807,3.60561,3.598468,2.825796,1.002075,1.017715,1.802842,2.167061,0.939559,3.699837,1.450121,3.16283,3.816589,1.146145,4.22944,2.151709,2.254948,4.080163,4.642417,1.22401,0.195825,3.090223,1.072187,3.283629,0.814414,1.802779,0.823039,1.85663,3.276037,0.19346,0.71593,1.254353,1.151172,0.715118,0.241235,0.958669,1.097159,1.399295,2.394141,2.253873,0.83617,1.016504,1.011426,2.048841,0.833815,1.111997,0.69799,1.111916,1.192731,1.132269,1.419284,0.738403,1.088998,0.703234,0.997933,0.879585,1.22712,0.899905,1.210655,0.707229,0.775412,0.999306,0.739052,0.954958,0.724763,0.473339,0.850561,0.896619,0.856905,0.641863,1.106869,1.105094,0.574118,1.001672,1.104694,1.074597,1.228882,0.735524,0.469634,0.614226,0.406846,1.283222,1.302423,1.032652,1.028744,1.017589,0.889741,1.555054,1.147618,0.523432,0.958809,0.796324,0.96557,1.299239,0.415976,0.697428,0.966298,0.901755,0.654107,1.08015,0.695552,1.200415,0.728411,0.65892,0.700869,0.38269,0.793111,0.556181,0.423179,0.967037,0.808833,1.154911,0.810934,1.001749,1.188813,0.68501,0.379861,0.772712,0.869781,0.478687,0.558025,0.987441,0.754632,0.543054,0.860141,0.602571,0.874912,0.880534,1.152679,0.457575,0.585902,1.000694,0.427162,1.012814,1.113839,1.27013,0.70624,0.971256,0.319995,1.131033,0.832219,0.71272,0.639465,0.618746,0.744696,1.00084,1.55704,0.754278,0.425833,0.722162,0.604292,0.757928,0.439847,0.529696,0.99916,0.367524,0.691025,0.705135,1.191427,0.985812,1.554027,0.9221,1.293097,0.362627,0.694682,0.762411,1.14153,1.352818,1.009588,1.002067,0.698048,0.771189,1.049169,0.733021,0.983496,0.90148,0.773339,0.537398
S-adenosylmethionine (SAM),0.275579,0.516145,0.699004,0.590681,0.705499,1.101657,0.6068,0.275579,1.386252,0.275579,3.071935,0.631352,0.327224,0.98122,0.616355,0.829643,2.165004,0.402624,1.218474,0.655241,0.608011,1.308191,1.264216,1.026247,1.038918,0.507897,0.507682,0.732785,0.999703,0.543503,0.423426,1.069001,0.898322,2.440749,0.603208,1.339041,0.81045,0.673569,1.148121,0.57696,2.764676,1.42997,1.89025,0.760754,0.693094,2.242042,0.71834,1.916619,1.785995,0.51842,0.75745,3.291334,0.697197,0.780147,1.343078,2.652739,1.053091,0.632363,0.622956,3.75078,1.176092,0.349487,0.746479,1.306276,1.821861,1.895789,1.426094,1.01424,2.818573,0.925992,1.627244,0.946247,0.38078,1.630269,0.774037,2.733623,1.130129,2.535013,0.492416,1.376417,3.220445,0.930194,1.575045,2.299632,2.025002,0.55007,1.077229,0.395004,0.472698,2.164106,2.121945,0.436645,1.233832,2.711075,1.926432,0.98934,0.344156,0.732124,0.837071,2.484418,2.928916,2.220147,0.670164,0.646386,1.17479,1.257506,0.939683,1.298156,1.768581,3.294197,1.409554,0.517205,1.690587,1.669764,1.045697,2.048751,2.547656,0.724516,0.434783,0.8438,0.886581,1.845742,0.916349,1.132563,0.872422,1.487469,1.595685,0.331385,0.339094,0.691373,0.301719,1.057509,0.309169,0.784915,0.875041,0.275579,1.195108,0.668911,1.149064,1.053234,1.353413,1.409623,1.212138,1.458526,0.86609,1.014088,1.223453,1.165055,0.936792,1.12487,1.187958,0.819175,1.403274,1.100901,1.418526,0.924531,1.502516,0.950917,1.381868,1.048455,0.765755,1.052212,0.700146,0.863584,0.423063,1.077002,1.000297,1.33531,0.672269,1.163824,1.543821,1.355608,1.439196,1.1119,1.45518,1.351416,0.741436,0.580352,0.637181,1.302713,0.904925,1.018395,1.243626,1.756125,1,1.812112,1.01804,0.98576,1.471497,0.748419,1.213073,1.19817,0.578089,0.715143,0.821481,1.10328,1.068871,0.720371,0.525226,1.111942,1.053753,1.247311,0.899565,0.468613,1.539338,0.341371,0.57368,1.01066,0.599095,1.054686,0.624106,0.994801,0.275579,1.134236,0.751556,0.691275,0.698619,0.84636,0.431067,1.30983,0.417739,0.650119,0.951772,1.005117,1.171948,1.218304,0.88002,1.005973,0.656458,1.441783,0.55667,1.585851,1.284257,0.793628,0.765359,1.108145,0.443317,0.631214,1.001818,0.98196,1.314144,0.402455,1.27687,0.688164,1.075911,1.43735,0.791855,0.899372,0.817786,0.497686,0.994883,0.636996,1.458799,0.732962,0.858814,0.447224,1.014854,1.039321,1.206789,0.934807,1.467047,1.047673,1.518601,0.980649,1.10951,0.515229,0.616145,0.981133,0.315964,0.287977,0.981605,0.539579,0.818241,1.008103,1,0.51245
salicylate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sarcosine (N-Methylglycine),2.362029,0.67635,0.753765,1.044094,0.982947,1.091496,3.27047,0.282138,0.878576,1.612809,1.800822,1.483682,1.020613,1.482079,0.454524,1.98483,0.837557,2.416554,3.557805,2.566147,3.547745,1.746423,1.724145,2.104002,1.084639,0.658864,3.112808,2.066156,2.153604,0.51992,1.087032,2.526743,1,1.287992,2.941499,2.253635,1.237223,0.814709,1.104225,1,1.299303,2.310814,2.795419,2.325791,1.226402,2.060149,0.805245,2.408773,2.15514,0.982527,0.794861,4.52033,3.191582,1.432618,0.806866,5.051884,1.226351,1.271399,0.941801,0.723438,1.03555,0.282138,0.914904,1.571156,0.990887,0.90178,2.793269,2.183884,2.916982,2.674641,1.551332,0.482144,1.057405,3.12575,3.064302,1.494293,1.079235,2.744938,1.235402,6.740329,20.728592,1.489019,8.512198,1.647421,4.385696,1.664777,0.568221,0.60703,0.593774,4.377599,1.502156,0.408718,1.247582,1.888857,5.065468,38.963058,0.282138,2.598649,0.95977,1.421863,1.81932,2.672143,1.241359,3.422797,0.905017,2.282428,1.670237,1.4605,1.82241,2.014817,2.629872,1.325473,2.923198,4.488937,0.968373,1.936281,2.085503,3.039678,0.603615,0.706524,0.980814,3.02303,1.600027,2.85241,1.345547,2.918108,1.265493,0.282138,0.758543,0.861808,0.777741,0.676762,0.433534,0.461022,0.519283,3.398892,3.639184,1.508214,0.470736,1.407453,0.620079,0.926618,0.62592,0.282138,0.587063,0.282138,0.282138,0.796651,0.598166,0.594282,0.839401,1.227118,0.611477,0.613652,0.282138,0.818394,0.975318,0.403214,0.657394,0.772509,0.746274,0.675879,0.645663,0.282138,0.282138,0.643576,1.96255,0.646792,0.735183,0.892636,0.845174,0.282138,0.899109,0.586215,1.630609,0.876508,0.357824,0.739154,0.282138,0.949987,0.714044,0.282138,0.769263,0.790652,0.973976,1.153609,0.727237,1.332529,0.914845,0.649617,0.651622,0.772395,1.077457,0.597445,0.491304,2.03836,0.631235,0.777366,0.637298,0.282138,0.82866,0.831537,0.457923,0.848096,0.452374,1.078294,1.753569,0.632912,0.282138,1.407518,1.04023,1.123044,0.633284,0.82873,1.304794,0.798835,0.282138,1.031627,1.649165,0.412709,0.797087,0.761761,0.622968,0.462134,1.178249,0.482521,0.887192,0.842888,0.466818,1.21087,0.444851,1.563794,0.974518,1.152479,0.759805,0.578379,1.396207,1.70411,0.829375,0.46131,0.282138,0.646824,0.282138,1.284144,0.812562,0.835195,0.904128,1.163848,1.017052,0.628672,0.663528,0.96445,0.877686,1.024682,0.509982,1.009113,1.299168,1.056196,0.812818,1.025482,0.282138,0.358104,0.445073,1.064265,0.497576,0.997356,0.568798,0.417453,0.282138,0.282138,2.14272,0.551088,0.665777,2.089187,0.638388,0.296962
