"","X","ID","Source","FinalName"
"480","ribose","Metabolite 481","KIRC ribose :,BRCA:ribose,BRCATang:ribose,LGG:ribose,OV:ribose,PAADHussain1:ribose,PAADHussain2:ribose,PRAD:ribose,PRADLODA:ribose","ribose"
"481","ribulose","Metabolite 482","KIRC ribulose :,BRCA:ribulose,BRCATang:ribulose,LGG:ribulose,OV:ribulose,PAADHussain2:ribulose,PRADLODA:ribulose","ribulose"
"482","saccharopine","Metabolite 483","KIRC saccharopine :,PRADLODA:saccharopine","saccharopine"
"483","s-adenosylhomocysteine (sah)","Metabolite 484","KIRC s-adenosylhomocysteine (sah) :,BRCA:s-adenosylhomocysteine (sah),BRCATang:s-adenosylhomocysteine (sah),LGG:s-adenosylhomocysteine (sah),OV:s-adenosylhomocysteine (sah),PAADHussain1:s-adenosylhomocysteine (sah),PAADHussain2:s-adenosylhomocysteine (sah),PRAD:s-adenosylhomocysteine (sah),PRADLODA:s-adenosylhomocysteine (sah)","s-adenosylhomocysteine (sah)"
"484","s-adenosylmethionine (sam)","Metabolite 485","KIRC s-adenosylmethionine (sam) :,BRCA:s-adenosylmethionine (sam),PRAD:s-adenosylmethionine (sam)","s-adenosylmethionine (sam)"
"485","salicylate","Metabolite 486","KIRC salicylate :,BRCA:salicylate,LGG:salicylate","salicylate"
"486","sarcosine (n-methylglycine)","Metabolite 487","KIRC sarcosine (n-methylglycine) :,BRCA:sarcosine (n-methylglycine),LGG:sarcosine (n-methylglycine),OV:sarcosine (n-methylglycine),PAADHussain1:sarcosine (n-methylglycine),PRAD:sarcosine (n-methylglycine),PRADLODA:sarcosine (n-methylglycine)","sarcosine (n-methylglycine)"
"487","scyllo-inositol","Metabolite 488","KIRC scyllo-inositol :,BRCA:scyllo-inositol,BRCATang:scyllo-inositol,LGG:scyllo-inositol,OV:scyllo-inositol,PAADHussain1:scyllo-inositol,PAADHussain2:scyllo-inositol,PRADLODA:scyllo-inositol","scyllo-inositol"
"488","sedoheptulose-7-phosphate","Metabolite 489","KIRC sedoheptulose-7-phosphate :,BRCA:sedoheptulose-7-phosphate,BRCATang:sedoheptulose-7-phosphate,LGG:sedoheptulose-7-phosphate","sedoheptulose-7-phosphate"
"489","serine","Metabolite 490","KIRC serine :,BLCA:serine,BRCA:serine,BRCATang:serine,LGG:serine,OV:serine,PAAD:serine,PAADHussain1:serine,PAADHussain2:serine,PRAD:serine,PRADLODA:serine","serine"
"490","serylisoleucine*","Metabolite 491","KIRC serylisoleucine* :","serylisoleucine*"
"491","serylleucine","Metabolite 492","KIRC serylleucine :,BRCATang:serylleucine,LGG:serylleucine,PAADHussain2:serylleucine","serylleucine"
"492","serylphenyalanine","Metabolite 493","KIRC serylphenyalanine :,BRCATang:serylphenyalanine,PAADHussain2:serylphenyalanine","serylphenyalanine"
"493","serylvaline","Metabolite 494","KIRC serylvaline :","serylvaline"
"494","s-methylcysteine","Metabolite 495","KIRC s-methylcysteine :,BRCATang:s-methylcysteine,LGG:s-methylcysteine,PAADHussain2:s-methylcysteine","s-methylcysteine"
"495","sorbitol","Metabolite 496","KIRC sorbitol :,BRCA:sorbitol,BRCATang:sorbitol,LGG:sorbitol,OV:sorbitol,PAADHussain2:sorbitol,PRAD:sorbitol,PRADLODA:sorbitol","sorbitol"
"496","sorbitol 6-phosphate","Metabolite 497","KIRC sorbitol 6-phosphate :","sorbitol 6-phosphate"
"497","spermidine","Metabolite 498","KIRC spermidine :,BLCA:spermidine,BRCA:spermidine,BRCATang:spermidine,LGG:spermidine,OV:spermidine,PAADHussain1:spermidine,PAADHussain2:spermidine,PRAD:spermidine,PRADLODA:spermidine","spermidine"
"498","spermine","Metabolite 499","KIRC spermine :,BLCA:spermine,BRCA:spermine,OV:spermine,PAADHussain1:spermine,PAADHussain2:spermine,PRAD:spermine,PRADLODA:spermine","spermine"
"499","sphinganine","Metabolite 500","KIRC sphinganine :,BRCA:sphinganine,BRCATang:sphinganine,LGG:sphinganine,OV:sphinganine,PAADHussain1:sphinganine,PAADHussain2:sphinganine","sphinganine"
"500","sphingosine","Metabolite 501","KIRC sphingosine :,BRCA:sphingosine,BRCATang:sphingosine,LGG:sphingosine,OV:sphingosine,PAADHussain1:sphingosine,PAADHussain2:sphingosine,PRADLODA:sphingosine","sphingosine"
"501","squalene","Metabolite 502","KIRC squalene :,BRCA:squalene,OV:squalene,PAADHussain1:squalene,PAADHussain2:squalene","squalene"
"502","stachydrine","Metabolite 503","KIRC stachydrine :,BRCA:stachydrine,BRCATang:stachydrine,LGG:stachydrine,OV:stachydrine,PAADHussain1:stachydrine,PAADHussain2:stachydrine","stachydrine"
"503","stearate (18:0)","Metabolite 504","KIRC stearate (18:0) :,BRCA:stearate (18:0),BRCATang:stearate (18:0),LGG:stearate (18:0),OV:stearate (18:0),PAADHussain1:stearate (18:0),PAADHussain2:stearate (18:0),PRADLODA:stearate (18:0)","stearate (18:0)"
"504","stearidonate (18:4n3)","Metabolite 505","KIRC stearidonate (18:4n3) :,BRCA:stearidonate (18:4n3),BRCATang:stearidonate (18:4n3),PAADHussain1:stearidonate (18:4n3)","stearidonate (18:4n3)"
"505","stearoylcarnitine","Metabolite 506","KIRC stearoylcarnitine :,BRCA:stearoylcarnitine,BRCATang:stearoylcarnitine,OV:stearoylcarnitine,PAADHussain1:stearoylcarnitine,PAADHussain2:stearoylcarnitine,PRADLODA:stearoylcarnitine","stearoylcarnitine"
"506","streptomycin","Metabolite 507","KIRC streptomycin :","streptomycin"
"507","succinate","Metabolite 508","KIRC succinate :,BRCA:succinate,BRCATang:succinate,LGG:succinate,OV:succinate,PAAD:succinate,PAADHussain1:succinate,PAADHussain2:succinate,PRAD:succinate,PRADLODA:succinate","succinate"
"508","succinylcarnitine","Metabolite 509","KIRC succinylcarnitine :,BRCA:succinylcarnitine,BRCATang:succinylcarnitine,OV:succinylcarnitine,PAADHussain1:succinylcarnitine,PAADHussain2:succinylcarnitine,PRADLODA:succinylcarnitine","succinylcarnitine"
"509","tartarate","Metabolite 510","KIRC tartarate :,PRAD:tartarate","tartarate"
"510","taurine","Metabolite 511","KIRC taurine :,BLCA:taurine,BRCA:taurine,BRCATang:taurine,LGG:taurine,OV:taurine,PAAD:taurine,PAADHussain1:taurine,PAADHussain2:taurine,PRAD:taurine,PRADLODA:taurine","taurine"
"511","testosterone","Metabolite 512","KIRC testosterone :","testosterone"
"512","theobromine","Metabolite 513","KIRC theobromine :,BRCATang:theobromine,PRADLODA:theobromine","theobromine"
"513","threitol","Metabolite 514","KIRC threitol :,OV:threitol,PAADHussain2:threitol","threitol"
"514","threonate","Metabolite 515","KIRC threonate :,BRCA:threonate,BRCATang:threonate,OV:threonate","threonate"
"515","threonine","Metabolite 516","KIRC threonine :,BLCA:threonine,BRCA:threonine,BRCATang:threonine,LGG:threonine,OV:threonine,PAAD:threonine,PAADHussain1:threonine,PAADHussain2:threonine,PRAD:threonine,PRADLODA:threonine","threonine"
"516","threonylglutamate","Metabolite 517","KIRC threonylglutamate :","threonylglutamate"
"517","threonylleucine","Metabolite 518","KIRC threonylleucine :,BRCATang:threonylleucine,PAADHussain2:threonylleucine","threonylleucine"
"518","threonylmethionine","Metabolite 519","KIRC threonylmethionine :","threonylmethionine"
"519","threonylphenylalanine","Metabolite 520","KIRC threonylphenylalanine :,BRCATang:threonylphenylalanine,PAADHussain1:threonylphenylalanine,PAADHussain2:threonylphenylalanine,PRADLODA:threonylphenylalanine","threonylphenylalanine"
"520","threonylvaline","Metabolite 521","KIRC threonylvaline :","threonylvaline"
"521","thymidine","Metabolite 522","KIRC thymidine :,PAADHussain1:thymidine","thymidine"
"522","thymine","Metabolite 523","KIRC thymine :,BLCA:thymine,BRCA:thymine,BRCATang:thymine,LGG:thymine,OV:thymine,PAAD:thymine,PAADHussain1:thymine,PAADHussain2:thymine,PRAD:thymine","thymine"
"523","trans-4-hydroxyproline","Metabolite 524","KIRC trans-4-hydroxyproline :,BRCA:trans-4-hydroxyproline,OV:trans-4-hydroxyproline,PAADHussain1:trans-4-hydroxyproline,PAADHussain2:trans-4-hydroxyproline,PRADLODA:trans-4-hydroxyproline","trans-4-hydroxyproline"
"524","trans-urocanate","Metabolite 525","KIRC trans-urocanate :","trans-urocanate"
"525","triethyleneglycol","Metabolite 526","KIRC triethyleneglycol :,BRCATang:triethyleneglycol,LGG:triethyleneglycol,PRADLODA:triethyleneglycol","triethyleneglycol"
"526","trigonelline (n'-methylnicotinate)","Metabolite 527","KIRC trigonelline (n'-methylnicotinate) :","trigonelline (n'-methylnicotinate)"
"527","tryptophan","Metabolite 528","KIRC tryptophan :,BLCA:tryptophan,BRCA:tryptophan,BRCATang:tryptophan,LGG:tryptophan,OV:tryptophan,PAAD:tryptophan,PAADHussain1:tryptophan,PAADHussain2:tryptophan,PRAD:tryptophan,PRADLODA:tryptophan","tryptophan"
"528","tryptophan betaine","Metabolite 529","KIRC tryptophan betaine :,BRCA:tryptophan betaine,BRCATang:tryptophan betaine,LGG:tryptophan betaine,OV:tryptophan betaine,PAADHussain1:tryptophan betaine,PAADHussain2:tryptophan betaine,PRADLODA:tryptophan betaine","tryptophan betaine"
"529","tryptophylasparagine","Metabolite 530","KIRC tryptophylasparagine :","tryptophylasparagine"
"530","tryptophylglutamate","Metabolite 531","KIRC tryptophylglutamate :","tryptophylglutamate"
"531","tryptophylleucine","Metabolite 532","KIRC tryptophylleucine :","tryptophylleucine"
"532","tyrosine","Metabolite 533","KIRC tyrosine :,BLCA:tyrosine,BRCA:tyrosine,BRCATang:tyrosine,LGG:tyrosine,OV:tyrosine,PAAD:tyrosine,PAADHussain1:tyrosine,PAADHussain2:tyrosine,PRAD:tyrosine,PRADLODA:tyrosine","tyrosine"
"533","tyrosylalanine","Metabolite 534","KIRC tyrosylalanine :","tyrosylalanine"
"534","tyrosylglutamine","Metabolite 535","KIRC tyrosylglutamine :","tyrosylglutamine"
"535","tyrosylglycine","Metabolite 536","KIRC tyrosylglycine :","tyrosylglycine"
"536","tyrosylhistidine","Metabolite 537","KIRC tyrosylhistidine :","tyrosylhistidine"
"537","tyrosylleucine","Metabolite 538","KIRC tyrosylleucine :,PAADHussain2:tyrosylleucine","tyrosylleucine"
"538","tyrosyllysine","Metabolite 539","KIRC tyrosyllysine :","tyrosyllysine"
"539","tyrosylphenylalanine","Metabolite 540","KIRC tyrosylphenylalanine :","tyrosylphenylalanine"
"540","tyrosyltyrosine","Metabolite 541","KIRC tyrosyltyrosine :","tyrosyltyrosine"
"541","tyrosylvaline","Metabolite 542","KIRC tyrosylvaline :","tyrosylvaline"
"542","undecanedioate","Metabolite 543","KIRC undecanedioate :,BRCATang:undecanedioate,OV:undecanedioate,PAADHussain1:undecanedioate,PAADHussain2:undecanedioate","undecanedioate"
"543","uracil","Metabolite 544","KIRC uracil :,BLCA:uracil,BRCA:uracil,BRCATang:uracil,LGG:uracil,OV:uracil,PAAD:uracil,PAADHussain1:uracil,PAADHussain2:uracil,PRAD:uracil,PRADLODA:uracil","uracil"
"544","urate","Metabolite 545","KIRC urate :,BRCA:urate,BRCATang:urate,LGG:urate,OV:urate,PAADHussain1:urate,PAADHussain2:urate,PRAD:urate,PRADLODA:urate","urate"
"545","urea","Metabolite 546","KIRC urea :,BRCA:urea,BRCATang:urea,LGG:urea,OV:urea,PAAD:urea,PAADHussain1:urea,PAADHussain2:urea,PRAD:urea,PRADLODA:urea","urea"
"546","uridine","Metabolite 547","KIRC uridine :,BRCA:uridine,BRCATang:uridine,LGG:uridine,OV:uridine,PAAD:uridine,PAADHussain1:uridine,PAADHussain2:uridine,PRAD:uridine,PRADLODA:uridine","uridine"
"547","uridine monophosphate (5' or 3')","Metabolite 548","KIRC uridine monophosphate (5' or 3') :,BRCATang:uridine monophosphate (5' or 3'),PAADHussain2:uridine monophosphate (5' or 3')","uridine monophosphate (5' or 3')"
"548","valerylcarnitine","Metabolite 549","KIRC valerylcarnitine :,BRCA:valerylcarnitine,BRCATang:valerylcarnitine,OV:valerylcarnitine,PAADHussain1:valerylcarnitine,PAADHussain2:valerylcarnitine,PRADLODA:valerylcarnitine","valerylcarnitine"
"549","valine","Metabolite 550","KIRC valine :,BLCA:valine,BRCA:valine,BRCATang:valine,LGG:valine,OV:valine,PAAD:valine,PAADHussain1:valine,PAADHussain2:valine,PRAD:valine,PRADLODA:valine","valine"
"550","valylalanine","Metabolite 551","KIRC valylalanine :","valylalanine"
"551","valylarginine","Metabolite 552","KIRC valylarginine :","valylarginine"
"552","valylasparagine","Metabolite 553","KIRC valylasparagine :,BRCATang:valylasparagine","valylasparagine"
"553","valylaspartate","Metabolite 554","KIRC valylaspartate :,PAADHussain2:valylaspartate","valylaspartate"
"554","valylglutamate","Metabolite 555","KIRC valylglutamate :","valylglutamate"
"555","valylglutamine","Metabolite 556","KIRC valylglutamine :","valylglutamine"
"556","valylglycine","Metabolite 557","KIRC valylglycine :,BRCATang:valylglycine","valylglycine"
"557","valylhistidine","Metabolite 558","KIRC valylhistidine :","valylhistidine"
"558","valylisoleucine","Metabolite 559","KIRC valylisoleucine :,PAADHussain2:valylisoleucine","valylisoleucine"
"559","valylleucine","Metabolite 560","KIRC valylleucine :,PAADHussain2:valylleucine","valylleucine"
"560","valyllysine","Metabolite 561","KIRC valyllysine :","valyllysine"
"561","valylmethionine","Metabolite 562","KIRC valylmethionine :,PAADHussain2:valylmethionine","valylmethionine"
"562","valylphenylalanine","Metabolite 563","KIRC valylphenylalanine :,BRCATang:valylphenylalanine,PAADHussain2:valylphenylalanine","valylphenylalanine"
"563","valylserine","Metabolite 564","KIRC valylserine :,BRCATang:valylserine,PAADHussain2:valylserine","valylserine"
"564","valyltryptophan","Metabolite 565","KIRC valyltryptophan :,PAADHussain2:valyltryptophan","valyltryptophan"
"565","valyltyrosine","Metabolite 566","KIRC valyltyrosine :,PAADHussain2:valyltyrosine","valyltyrosine"
"566","valylvaline","Metabolite 567","KIRC valylvaline :,BRCATang:valylvaline,PAADHussain2:valylvaline","valylvaline"
"567","vanillylmandelate (vma)","Metabolite 568","KIRC vanillylmandelate (vma) :,OV:vanillylmandelate (vma)","vanillylmandelate (vma)"
"568","venlafaxine","Metabolite 569","KIRC venlafaxine :,PAADHussain1:venlafaxine","venlafaxine"
"569","vgahageygaealer*","Metabolite 570","KIRC vgahageygaealer* :,BRCATang:vgahageygaealer*,PAADHussain1:vgahageygaealer*,PAADHussain2:vgahageygaealer*","vgahageygaealer*"
"570","xanthine","Metabolite 571","KIRC xanthine :,BLCA:xanthine,BRCA:xanthine,BRCATang:xanthine,LGG:xanthine,OV:xanthine,PAAD:xanthine,PAADHussain1:xanthine,PAADHussain2:xanthine,PRAD:xanthine,PRADLODA:xanthine","xanthine"
"571","xanthosine","Metabolite 572","KIRC xanthosine :,BRCA:xanthosine,BRCATang:xanthosine,OV:xanthosine,PAAD:xanthosine,PAADHussain1:xanthosine,PAADHussain2:xanthosine,PRAD:xanthosine,PRADLODA:xanthosine","xanthosine"
"572","xylitol","Metabolite 573","KIRC xylitol :,BRCA:xylitol,BRCATang:xylitol,LGG:xylitol,OV:xylitol,PAADHussain2:xylitol,PRAD:xylitol,PRADLODA:xylitol","xylitol"
"573","xylonate","Metabolite 574","KIRC xylonate :,LGG:xylonate,OV:xylonate,PAADHussain2:xylonate","xylonate"
"574","xylose","Metabolite 575","KIRC xylose :,PAADHussain2:xylose","xylose"
"575","xylulose","Metabolite 576","KIRC xylulose :,BRCA:xylulose,BRCATang:xylulose,LGG:xylulose,OV:xylulose,PAADHussain2:xylulose,PRADLODA:xylulose","xylulose"
"576","1,7-dimethylxanthine","Metabolite 577","BLCA 1,7-dimethylxanthine :","1,7-dimethylxanthine"
"577","1-methyl-l-tryptophan","Metabolite 578","BLCA 1-methyl-l-tryptophan :","1-methyl-l-tryptophan"
"578","2-hydroxy caprylic acid","Metabolite 579","BLCA 2-hydroxy caprylic acid :","2-hydroxy caprylic acid"
"579","2-hydroxybutyric acid sodium salt","Metabolite 54","BLCA 2-hydroxybutyric acid sodium salt :","2-hydroxybutyrate (ahb)"
"580","3-deoxyguanosine","Metabolite 580","BLCA 3-deoxyguanosine :","3-deoxyguanosine"
"581","3-hydroxy-2-methylvalerate","Metabolite 581","BLCA 3-hydroxy-2-methylvalerate :","3-hydroxy-2-methylvalerate"
"582","3-hydroxy-3-methyl-glutaric acid","Metabolite 582","BLCA 3-hydroxy-3-methyl-glutaric acid :","3-hydroxy-3-methyl-glutaric acid"
"583","3-hydroxykynurenine","Metabolite 583","BLCA 3-hydroxykynurenine :","3-hydroxykynurenine"
"584","4-hydroxy phenyllacticacid","Metabolite 584","BLCA 4-hydroxy phenyllacticacid :","4-hydroxy phenyllacticacid"
"585","5-hydroxyindoleaceticacid","Metabolite 585","BLCA 5-hydroxyindoleaceticacid :","5-hydroxyindoleaceticacid"
"586","5-hydroxytryptophan","Metabolite 586","BLCA 5-hydroxytryptophan :,PRAD:5-hydroxytryptophan","5-hydroxytryptophan"
"587","allose","Metabolite 587","BLCA allose :","allose"
"588","alpha-hydroxyisobutyric acid","Metabolite 588","BLCA alpha-hydroxyisobutyric acid :","alpha-hydroxyisobutyric acid"
"589","aminobutyric acid","Metabolite 589","BLCA aminobutyric acid :","aminobutyric acid"
"590","aspartic acid","Metabolite 161","BLCA aspartic acid :","aspartate"
"591","benzoic acid","Metabolite 169","BLCA benzoic acid :","benzoate"
"592","b-hydroxyisovaleric acid","Metabolite 590","BLCA b-hydroxyisovaleric acid :","b-hydroxyisovaleric acid"
"593","caffeine","Metabolite 591","BLCA caffeine :,OV:caffeine,PAADHussain2:caffeine,PRAD:caffeine,PRADLODA:caffeine","caffeine"
"594","cinnamic acid","Metabolite 592","BLCA cinnamic acid :","cinnamic acid"
"595","citramalic acid","Metabolite 593","BLCA citramalic acid :","citramalic acid"
"596","coumarin","Metabolite 594","BLCA coumarin :","coumarin"
"597","cytidine monophosphate (cmp)","Metabolite 207","BLCA cytidine monophosphate (cmp) :,PRAD:cytidine monophosphate (cmp)","cytidine 5'-monophosphate (5'-cmp)"
"598","dl-3-phenyllactic acid","Metabolite 595","BLCA dl-3-phenyllactic acid :","dl-3-phenyllactic acid"
"599","dl-indole-3-lactic acid (3-indolelactic acid)","Metabolite 596","BLCA dl-indole-3-lactic acid (3-indolelactic acid) :","dl-indole-3-lactic acid (3-indolelactic acid)"
"600","glutamine or lysine or glutamic acid","Metabolite 597","BLCA glutamine or lysine or glutamic acid :","glutamine or lysine or glutamic acid"
"601","glyceraldehyde-3-phosphate","Metabolite 598","BLCA glyceraldehyde-3-phosphate :","glyceraldehyde-3-phosphate"
"602","hippuric acid","Metabolite 288","BLCA hippuric acid :,PAAD:hippuric acid","hippurate"
"603","isobutyryl carnitine","Metabolite 599","BLCA isobutyryl carnitine :","isobutyryl carnitine"
"604","ketoleucine","Metabolite 600","BLCA ketoleucine :","ketoleucine"
"605","kynurenic acid","Metabolite 601","BLCA kynurenic acid :","kynurenic acid"
"606","lauric acid","Metabolite 327","BLCA lauric acid :","laurate (12:0)"
"607","n12-acetylthermospermidine","Metabolite 602","BLCA n12-acetylthermospermidine :","n12-acetylthermospermidine"
"608","n1-acetylspermine","Metabolite 603","BLCA n1-acetylspermine :","n1-acetylspermine"
"609","n-acetyl valine","Metabolite 408","BLCA n-acetyl valine :","n-acetylvaline"
"610","nonanedioic acid","Metabolite 604","BLCA nonanedioic acid :","nonanedioic acid"
"611","norepinephrine (noradrenaline)","Metabolite 605","BLCA norepinephrine (noradrenaline) :","norepinephrine (noradrenaline)"
"612","oleic acid","Metabolite 420","BLCA oleic acid :","oleate (18:1n9)"
"613","o-succinyl-l-homoserine","Metabolite 606","BLCA o-succinyl-l-homoserine :","o-succinyl-l-homoserine"
"614","palmitic acid","Metabolite 425","BLCA palmitic acid :","palmitate (16:0)"
"615","pantothenic acid","Metabolite 429","BLCA pantothenic acid :","pantothenate"
"616","phthalic acid mono-2-ethylhexyl ester","Metabolite 607","BLCA phthalic acid mono-2-ethylhexyl ester :","phthalic acid mono-2-ethylhexyl ester"
"617","pipecolic acid","Metabolite 456","BLCA pipecolic acid :","pipecolate"
"618","pyroglutamic acid","Metabolite 608","BLCA pyroglutamic acid :","pyroglutamic acid"
"619","s-adenosylmethionine","Metabolite 485","BLCA s-adenosylmethionine :","s-adenosylmethionine (sam)"
"620","sarcosine","Metabolite 487","BLCA sarcosine :","sarcosine (n-methylglycine)"
"621","suberic acid","Metabolite 609","BLCA suberic acid :","suberic acid"
"622","theophylline","Metabolite 610","BLCA theophylline :","theophylline"
"623","trans-4 hydroxytamoxifen","Metabolite 611","BLCA trans-4 hydroxytamoxifen :","trans-4 hydroxytamoxifen"
"624","urocanic acid","Metabolite 612","BLCA urocanic acid :","urocanic acid"
"625","vidarabine","Metabolite 613","BLCA vidarabine :","vidarabine"
"626","1-methylnicotinamide","Metabolite 614","BRCA 1-methylnicotinamide :","1-methylnicotinamide"
"627","2'-o-methylguanosine","Metabolite 615","BRCA 2'-o-methylguanosine :,PAADHussain1:2'-o-methylguanosine","2'-o-methylguanosine"
"628","2-hydroxystearate","Metabolite 616","BRCA 2-hydroxystearate :,BRCATang:2-hydroxystearate,OV:2-hydroxystearate,PRADLODA:2-hydroxystearate","2-hydroxystearate"
"629","2-methylbutyroylcarnitine","Metabolite 64","BRCA 2-methylbutyroylcarnitine :,BRCATang:2-methylbutyroylcarnitine,OV:2-methylbutyroylcarnitine,PAADHussain1:2-methylbutyroylcarnitine,PAADHussain2:2-methylbutyroylcarnitine,PRADLODA:2-methylbutyroylcarnitine","2-methylbutyroylcarnitine"
"630","2-methylmalonyl carnitine","Metabolite 617","BRCA 2-methylmalonyl carnitine :,BRCATang:2-methylmalonyl carnitine","2-methylmalonyl carnitine"
"631","2-palmitoleoylglycerophosphoethanolamine*","Metabolite 618","BRCA 2-palmitoleoylglycerophosphoethanolamine* :,OV:2-palmitoleoylglycerophosphoethanolamine*,PAADHussain2:2-palmitoleoylglycerophosphoethanolamine*","2-palmitoleoylglycerophosphoethanolamine*"
"632","3-methyl-2-oxobutyrate","Metabolite 619","BRCA 3-methyl-2-oxobutyrate :,PAADHussain1:3-methyl-2-oxobutyrate","3-methyl-2-oxobutyrate"
"633","3-phenylpropionate (hydrocinnamate)","Metabolite 620","BRCA 3-phenylpropionate (hydrocinnamate) :","3-phenylpropionate (hydrocinnamate)"
"634","4-hydroxyphenylpyruvate","Metabolite 621","BRCA 4-hydroxyphenylpyruvate :,BRCATang:4-hydroxyphenylpyruvate,OV:4-hydroxyphenylpyruvate,PAADHussain1:4-hydroxyphenylpyruvate,PAADHussain2:4-hydroxyphenylpyruvate","4-hydroxyphenylpyruvate"
"635","4-octenedioate","Metabolite 622","BRCA 4-octenedioate :","4-octenedioate"
"636","5alpha-pregnan-3beta,20alpha-diol disulfate","Metabolite 623","BRCA 5alpha-pregnan-3beta,20alpha-diol disulfate :,OV:5alpha-pregnan-3beta,20alpha-diol disulfate","5alpha-pregnan-3beta,20alpha-diol disulfate"
"637","adenosine 5'diphosphoribose","Metabolite 624","BRCA adenosine 5'diphosphoribose :,BRCATang:adenosine 5'diphosphoribose,PAADHussain2:adenosine 5'diphosphoribose,PRADLODA:adenosine 5'diphosphoribose","adenosine 5'diphosphoribose"
"638","adsgegdfxaegggvr*","Metabolite 625","BRCA adsgegdfxaegggvr* :","adsgegdfxaegggvr*"
"639","alanylhistidine","Metabolite 626","BRCA alanylhistidine :","alanylhistidine"
"640","alpha-ketoglutarate","Metabolite 627","BRCA alpha-ketoglutarate :,OV:alpha-ketoglutarate,PAADHussain1:alpha-ketoglutarate,PRADLODA:alpha-ketoglutarate","alpha-ketoglutarate"
"641","andro steroid monosulfate 1*","Metabolite 628","BRCA andro steroid monosulfate 1* :","andro steroid monosulfate 1*"
"642","andro steroid monosulfate 2*","Metabolite 629","BRCA andro steroid monosulfate 2* :,OV:andro steroid monosulfate 2*","andro steroid monosulfate 2*"
"643","behenate (22:0)","Metabolite 630","BRCA behenate (22:0) :,OV:behenate (22:0)","behenate (22:0)"
"644","conjugated linoleate (18:2n7; 9z,11e)","Metabolite 631","BRCA conjugated linoleate (18:2n7; 9z,11e) :","conjugated linoleate (18:2n7; 9z,11e)"
"645","cystathionine","Metabolite 632","BRCA cystathionine :,BRCATang:cystathionine,LGG:cystathionine,PAAD:cystathionine,PRAD:cystathionine","cystathionine"
"646","dehydroisoandrosterone sulfate (dhea-s)","Metabolite 633","BRCA dehydroisoandrosterone sulfate (dhea-s) :,BRCATang:dehydroisoandrosterone sulfate (dhea-s),PRADLODA:dehydroisoandrosterone sulfate (dhea-s)","dehydroisoandrosterone sulfate (dhea-s)"
"647","desmethylnaproxen sulfate*","Metabolite 634","BRCA desmethylnaproxen sulfate* :,PRADLODA:desmethylnaproxen sulfate*","desmethylnaproxen sulfate*"
"648","epiandrosterone sulfate","Metabolite 635","BRCA epiandrosterone sulfate :,BRCATang:epiandrosterone sulfate","epiandrosterone sulfate"
"649","fluoxitine","Metabolite 636","BRCA fluoxitine :","fluoxitine"
"650","folate","Metabolite 637","BRCA folate :","folate"
"651","gamma-glutamylalanine","Metabolite 638","BRCA gamma-glutamylalanine :,LGG:gamma-glutamylalanine,PRADLODA:gamma-glutamylalanine","gamma-glutamylalanine"
"652","gamma-glutamylmethionine*","Metabolite 639","BRCA gamma-glutamylmethionine* :","gamma-glutamylmethionine*"
"653","gamma-glutamyltyrosine","Metabolite 640","BRCA gamma-glutamyltyrosine :,BRCATang:gamma-glutamyltyrosine,OV:gamma-glutamyltyrosine,PAADHussain1:gamma-glutamyltyrosine,PAADHussain2:gamma-glutamyltyrosine","gamma-glutamyltyrosine"
"654","glycochenodeoxycholate","Metabolite 641","BRCA glycochenodeoxycholate :,BRCATang:glycochenodeoxycholate,OV:glycochenodeoxycholate,PAADHussain1:glycochenodeoxycholate,PAADHussain2:glycochenodeoxycholate","glycochenodeoxycholate"
"655","glycocholate","Metabolite 642","BRCA glycocholate :,BRCATang:glycocholate,OV:glycocholate,PAADHussain1:glycocholate,PAADHussain2:glycocholate","glycocholate"
"656","glycodeoxycholate","Metabolite 643","BRCA glycodeoxycholate :,PAADHussain1:glycodeoxycholate,PAADHussain2:glycodeoxycholate","glycodeoxycholate"
"657","heme*","Metabolite 286","BRCA heme* :,BRCATang:heme*,LGG:heme*,OV:heme*,PAADHussain1:heme*,PAADHussain2:heme*,PRADLODA:heme*","heme*"
"658","homocarnosine","Metabolite 644","BRCA homocarnosine :,LGG:homocarnosine,PRADLODA:homocarnosine","homocarnosine"
"659","hydroxyisovaleroyl carnitine","Metabolite 645","BRCA hydroxyisovaleroyl carnitine :,BRCATang:hydroxyisovaleroyl carnitine,PRADLODA:hydroxyisovaleroyl carnitine","hydroxyisovaleroyl carnitine"
"660","ibuprofen","Metabolite 646","BRCA ibuprofen :","ibuprofen"
"661","isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate","Metabolite 647","BRCA isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate :,LGG:isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate,OV:isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate,PAADHussain1:isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate,PRADLODA:isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate","isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate"
"662","malonate (propanedioate)","Metabolite 648","BRCA malonate (propanedioate) :","malonate (propanedioate)"
"663","mannitol","Metabolite 649","BRCA mannitol :,BRCATang:mannitol,LGG:mannitol,OV:mannitol,PAADHussain1:mannitol,PAADHussain2:mannitol,PRADLODA:mannitol","mannitol"
