"","KIRC","BRCA","BLCA","BRCATang","LGG","OV","PAAD","PAADHussain1","PAADHussain2","PRAD","PRADLODA","TestStatistic","P-value","AdjustedP-Value","NumStudies","NumPositiveCor","NumNegativeCor"
"Tryptophylleucine",0.000175155953314299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2996676381874,0.000175155953314299,0.00100694913606637,1,1,0
"Tyrosine",8.10127811279315e-07,0.212334154148583,0.0379741086155235,0.589404467303892,6.53039888831586e-08,0.000301425192652971,0.553469576359579,0.722242395461269,0.00796425815792068,0.0680382279762575,0.754977750029093,105.489699185717,6.98700400339469e-13,3.72366213357388e-11,11,3,0
"Tyrosylalanine",0.00654805407369086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.057174722921,0.00654805407369085,0.0219723592250515,1,1,0
"Tyrosylglutamine",0.00119529582435507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.458723144946,0.00119529582435507,0.00538775132769002,1,1,0
"Tyrosylglycine",0.00475523663967659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6970176354592,0.00475523663967658,0.0168950760609686,1,1,0
"Tyrosylhistidine",0.265513093739166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65218224446241,0.265513093739166,0.430359587776288,1,0,0
"Tyrosylleucine",9.56985184272785e-05,NA,NA,NA,NA,NA,NA,NA,0.692475082696399,NA,NA,19.2435815285754,0.000703893746955971,0.00341030874193641,2,1,0
"Tyrosyllysine",0.0587889675640763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66760213628578,0.0587889675640762,0.136571293879623,1,0,0
"Tyrosylphenylalanine",0.000333834921441234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0097278686998,0.000333834921441234,0.00175845603968464,1,1,0
"Tyrosyltyrosine",0.0148161816948766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42407067546082,0.0148161816948766,0.0444485450846299,1,1,0
"Tyrosylvaline",0.051010841395345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.95143418493931,0.051010841395345,0.122264080169795,1,0,0
"Undecanedioate",0.537030548550846,NA,NA,0.750082510881353,NA,0.677955147685797,NA,0.690184838592066,0.364603279421483,NA,NA,5.35537553438335,0.866210350601681,0.911722498377283,5,0,0
"Uracil",0.0129848015452509,7.25367931608822e-05,0.197781180408046,8.39891812511873e-05,3.89261654021311e-08,0.00472205042141494,0.368942416877514,0.232918815991344,0.118841969982401,0.628935585508851,0.559609542146961,105.852606699201,6.02659209992959e-13,3.41255777658513e-11,11,5,0
"Urate",0.000128688215364285,0.00360108309485829,NA,0.357096355177267,1.49074806325977e-05,0.930448812525208,0.1055220220569,0.699503676390316,4.14946603219946e-05,0.870180170643415,0.168723205842728,82.8296805518931,1.29231936222525e-09,2.92710335544019e-08,10,3,1
"Urea",0.843492208710844,0.0129770997708893,NA,0.296693725094943,0.190628018916688,0.722787672850589,0.0162806125255934,0.609616895449598,2.29213619196145e-08,0.564181784376084,0.788930958593841,61.4505124592961,4.23726367206629e-06,4.08400094350219e-05,10,2,0
"Uridine",1.20686216575905e-09,0.012661551089568,NA,0.0593544688196048,0.314537034189916,0.506176698478888,0.303140130357835,0.0325435039399604,0.61944136977828,0.769116115578796,0.257963427358363,72.5626076884219,6.9126814077318e-08,1.02670317301721e-06,10,2,0
"Uridine Monophosphate (5' Or 3')",0.00235099915721193,NA,NA,0.688475544298957,NA,NA,NA,NA,0.738098888976788,NA,NA,13.459735634134,0.0362892466460017,0.0926142463697959,3,1,0
"Valerylcarnitine",0.0042725583805312,7.56097221001895e-05,NA,0.646830033572295,0.451076892409077,0.779247114046007,NA,0.294584788986371,1.78301956026417e-05,NA,0.229995283561888,60.1063728938514,5.02211313671083e-07,6.2329239751507e-06,8,3,0
"Valine",4.32655046287422e-05,0.00306877868481292,0.576728934045545,0.133642009057044,1.1494181251237e-07,0.000197969523935804,0.00457132202934551,0.658618822147645,0.00658687168346161,0.308866449376768,0.92024965363094,109.980075644001,1.11260521674025e-13,7.75400251051281e-12,11,4,0
"Valylalanine",0.0420421608062125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3381646709571,0.0420421608062125,0.104356706001174,1,0,0
"Valylarginine",0.00980689838811344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.24933844756931,0.00980689838811344,0.0313959361824409,1,1,0
"Valylasparagine",0.189400131023236,NA,NA,0.261552998517227,NA,NA,NA,NA,NA,NA,NA,6.01002350253611,0.198400961752016,0.349031594849177,2,0,0
"Valylaspartate",0.250185321973492,NA,NA,NA,NA,NA,NA,NA,0.59447247078558,NA,NA,3.81126843653571,0.432149998501605,0.586224367562726,2,0,0
"Valylglutamate",0.0132847297648331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6422800827045,0.0132847297648331,0.0402540641034742,1,1,0
"Valylglutamine",0.0886044437698086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84714653442679,0.0886044437698086,0.18704488820958,1,0,0
"Valylglycine",0.0693870238417336,NA,NA,0.762703751402359,NA,NA,NA,NA,NA,NA,NA,5.87788199307549,0.208455624618505,0.363193838277627,2,0,0
"Valylhistidine",0.226270352230705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97204949167385,0.226270352230705,0.381358156109166,1,0,0
"Valylisoleucine",0.0469934186215113,NA,NA,NA,NA,NA,NA,NA,0.818951157691153,NA,NA,6.51495709966556,0.163850401324741,0.302339029735673,2,0,0
"Valylleucine",0.229293732136657,NA,NA,NA,NA,NA,NA,NA,0.969794312924576,NA,NA,3.00684540553192,0.556680492276819,0.684707466935728,2,0,0
"Valyllysine",0.0779083216892837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.10444501306242,0.0779083216892837,0.169675335217527,1,0,0
"Valylmethionine",0.374827032164046,NA,NA,NA,NA,NA,NA,NA,0.704274098634133,NA,NA,2.6637565218599,0.61557148575764,0.731899955507115,2,0,0
"Valylphenylalanine",0.10800251502451,NA,NA,0.451410150926243,NA,NA,NA,NA,0.681239152369133,NA,NA,6.80964309664734,0.33881074683681,0.50501386761215,3,0,0
"Valylserine",0.207025306788263,NA,NA,0.773735226107221,NA,NA,NA,NA,0.635229291364938,NA,NA,4.57041808745165,0.599964892074684,0.71995787048962,3,0,0
"Valyltryptophan",0.0847925988135318,NA,NA,NA,NA,NA,NA,NA,0.509013785926962,NA,NA,6.28565439319612,0.178806914712752,0.321426715733637,2,0,0
"Valyltyrosine",0.0111939727298931,NA,NA,NA,NA,NA,NA,NA,0.809776652787932,NA,NA,9.40675320257801,0.0516989288811314,0.123261130437645,2,1,0
"Valylvaline",0.0985886530723059,NA,NA,0.927535690980477,NA,NA,NA,NA,0.573190453222605,NA,NA,5.89712069438773,0.434812931051935,0.588849799003069,3,0,0
"Vanillylmandelate (Vma)",0.239659474998022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85707243468355,0.239659474998022,0.39618199954324,1,0,0
"Venlafaxine",0.862644506577387,NA,NA,NA,NA,NA,NA,0.587926957668936,NA,NA,NA,1.35781032140763,0.851493621515069,0.904400024727611,2,0,0
"Vgahageygaealer*",0.220385031359771,NA,NA,0.363449861473432,NA,NA,NA,0.628955991267933,0.34355584779424,NA,NA,8.11318526178745,0.422492731190507,0.58136526803004,4,0,0
"Xanthine",1.59088218776304e-06,3.53216706860948e-06,0.867166147311608,0.00579483913202017,0.26480053934063,0.524540385547681,0.252814298044304,0.228644696342478,0.207871305408476,0.577829023811002,0.524541822216859,77.5747478687618,4.04293814887778e-08,6.20830841166656e-07,11,2,0
"Xanthosine",0.0321002768671592,0.00045025278640054,NA,0.504817178565568,NA,0.149433496562692,0.0013103415193485,0.433164647231763,0.259017750741378,0.304010251501314,0.970381397766643,47.549556503934,0.000175604816223495,0.00100694913606637,9,2,0
"Xylitol",8.64374164111226e-06,0.0482665312495492,NA,0.55732358637406,0.0584516420472818,0.264718128420472,NA,NA,0.151935043421817,0.502607827788584,0.0357684500491393,50.6917653615251,1.77764272900346e-05,0.000149124473377513,8,1,0
"Xylonate",0.0609206524852288,NA,NA,NA,0.0290608892372796,0.459922926779281,NA,NA,0.101758011077098,NA,NA,18.7967982811643,0.0159849693541886,0.0470207215418665,4,0,0
"Xylose",0.479933493964017,NA,NA,NA,NA,NA,NA,NA,0.000760985350118037,NA,NA,15.8300083800794,0.00325595885130971,0.0122912446636941,2,1,0
"Xylulose",0.0306227173376667,0.0445210416602184,NA,0.0104752139721176,0.314776701939262,0.257889104994775,NA,NA,0.000380297736990443,NA,0.664571802467945,43.9016714445617,6.13965812137596e-05,0.000427886942920509,7,1,0
"1-Methylnicotinamide",NA,1.29325764763877e-07,NA,NA,NA,NA,0.496136706445142,NA,NA,NA,NA,33.1236701599408,1.12682457254857e-06,1.3088500804218e-05,2,1,0
"2'-O-Methylguanosine",NA,0.019710354356804,NA,NA,NA,NA,NA,0.806848535005913,NA,NA,NA,8.28246099348478,0.0817623794839759,0.176373132886862,2,1,0
"2-Hydroxystearate",NA,0.26959719088057,NA,0.605804008575504,NA,0.850439888676137,NA,NA,NA,NA,0.962588533825847,4.02431172824981,0.854923331855993,0.906979553467833,4,0,0
"2-Methylmalonyl Carnitine",NA,NA,NA,0.437094263328332,NA,NA,NA,NA,NA,NA,NA,1.65521280318164,0.437094263328332,0.589296730023019,1,0,0
"2-Palmitoleoylglycerophosphoethanolamine*",NA,0.623252016092729,NA,NA,NA,0.605038751443763,NA,NA,0.986987355332046,NA,NA,1.97673028730341,0.921826217062838,0.944866127410129,3,0,0
"3-Methyl-2-Oxobutyrate",NA,0.844748874645672,NA,NA,NA,NA,NA,0.851490175591984,NA,NA,NA,0.658966404550597,0.956291108702855,0.968044407245572,2,0,0
"4-Hydroxyphenylpyruvate",NA,2.00246982688945e-05,NA,4.613793106234e-06,NA,0.149274237975782,NA,0.592593568328207,0.054726252294178,NA,NA,56.8712655270776,1.40922817552065e-08,2.45530909042636e-07,5,2,0
"4-Octenedioate",NA,0.571920263284739,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11751139434251,0.571920263284739,0.697388638675604,1,0,0
"5Alpha-Pregnan-3Beta,20Alpha-Diol Disulfate",NA,0.540306956200193,NA,NA,NA,0.961150699158546,NA,NA,NA,NA,NA,1.31048386176033,0.859594295094271,0.909124709546037,2,0,0
"Adenosine 5'Diphosphoribose",NA,NA,NA,0.84760131235036,NA,NA,NA,NA,0.934068365360766,NA,0.184563760637728,3.84662168096099,0.69742354616885,0.798164845684377,3,0,0
"Adsgegdfxaegggvr*",NA,0.544699677120992,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21504137471505,0.544699677120991,0.677628336597721,1,0,0
"2-Oxoglutarate(2Og)",NA,0.243921720617347,NA,NA,NA,0.404003549176668,0.634683073225991,0.292498083963107,NA,0.149122384562891,0.826768049929712,12.1887704707202,0.430640874222012,0.586224367562726,6,0,0
"Andro Steroid Monosulfate 1*",NA,0.55342802876889,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18324712922498,0.55342802876889,0.683109272132472,1,0,0
"Andro Steroid Monosulfate 2*",NA,0.387538983855557,NA,NA,NA,0.450534076230045,NA,NA,NA,NA,NA,3.49052079126978,0.479321142121751,0.624112887250829,2,0,0
"Behenate (22:0)",NA,0.115454663852482,NA,NA,NA,0.327067561795193,NA,NA,NA,NA,NA,6.55293173053197,0.161485660587778,0.298583690801075,2,0,0
"Conjugated Linoleate (18:2N7; 9Z,11E)",NA,0.123854717787917,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17729206203117,0.123854717787917,0.243939944164897,1,0,0
"Cystathionine",NA,0.377711417288731,NA,0.883546291894568,0.0194517115291267,NA,0.366409762236691,NA,NA,0.484864284532739,NA,13.5302917720895,0.195514154631121,0.345294004085371,5,0,0
"Dehydroisoandrosterone Sulfate (Dhea-S)",NA,0.376836782494925,NA,0.130332821728165,NA,NA,NA,NA,NA,NA,0.157347436201551,9.7258120103949,0.136683736106896,0.26236327312044,3,0,0
"Desmethylnaproxen Sulfate*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0302318470767977,6.99771874254025,0.0302318470767977,0.0803227373946591,1,0,0
"Epiandrosterone Sulfate",NA,0.186430953036408,NA,0.317442139636489,NA,NA,NA,NA,NA,NA,NA,5.65430809615269,0.226494959202495,0.381358156109166,2,0,0
"Fluoxitine",NA,0.667758294788468,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.807658010144525,0.667758294788468,0.775626942408143,1,0,0
"Gamma-Glutamylalanine",NA,0.000551698532956557,NA,NA,0.0060089637666203,NA,NA,NA,NA,NA,0.983001773439,25.2683122301002,0.000304517516327568,0.0016134085952794,3,2,0
"Gamma-Glutamylmethionine*",NA,0.00433456560105805,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8822677622782,0.00433456560105805,0.0155837953752325,1,1,0
"Gamma-Glutamyltyrosine",NA,0.00290105478847558,NA,0.785488265011909,NA,0.00153083392198328,NA,0.758630678506409,0.00398923365316239,NA,NA,36.7329392737575,6.29396969607003e-05,0.000431995192775716,5,2,0
"Glycochenodeoxycholate",NA,0.886705702742742,NA,0.523311226175227,NA,0.876909380760297,NA,0.184134046008717,0.353848952412734,NA,NA,7.2602981913647,0.700663870968175,0.799107647572073,5,0,0
"Glycocholate (Gca)",NA,0.558730176591515,NA,0.943240395733776,NA,0.61165187077265,NA,0.218650289960543,0.438775729154472,0.17151446306865,NA,10.4785018663287,0.574058030055238,0.699054536599524,6,0,0
"Glycodeoxycholate",NA,0.90998806256678,NA,NA,NA,NA,NA,0.51799861831091,0.581047589878442,NA,NA,2.59005823378041,0.858255694370386,0.909124709546037,3,0,0
"Homocarnosine",NA,NA,NA,NA,0.00298700319968825,NA,NA,NA,NA,NA,0.0179361808598571,19.6688399952491,0.000580458706040874,0.00292164215373907,2,0,1
"Hydroxyisovaleroyl Carnitine",NA,0.000209682777455589,NA,0.530725549690111,NA,NA,NA,NA,NA,NA,0.403401172799483,20.0224974919659,0.00274397566141363,0.0107156980570722,3,1,0
"Isobar: Fructose 1,6-Diphosphate, Glucose 1,6-Diphosphate",NA,4.29179995387052e-06,NA,NA,0.420989377939467,0.773193857137905,NA,5.12865331447898e-05,NA,NA,0.304690231741881,49.0954390001678,3.91244126284225e-07,5.06381683447868e-06,5,2,0
"Malonate (Propanedioate)",NA,0.0688352201265374,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3520794891711,0.0688352201265374,0.153607658706017,1,0,0
"Mannitol",NA,0.128111779583405,NA,0.711858851006788,0.715166802060985,0.102338264800037,NA,0.674435195089626,0.484966659242609,NA,0.538542178750907,13.4917662659049,0.488218679317641,0.632798459888101,7,0,0
"Methionine Sulfoxide",NA,0.000400998596924384,NA,NA,NA,NA,NA,0.737364130127713,0.953596585829958,NA,NA,16.3474812613094,0.0120055633199279,0.0373781455940024,3,0,1
"Methyl-4-Hydroxybenzoate",NA,NA,NA,0.967988318722793,NA,NA,NA,NA,NA,NA,NA,0.0650705184270068,0.967988318722793,0.974441574180945,1,0,0
"N-Acetylmannosamine",NA,6.87981862146358e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3790067250399,6.87981862146358e-07,8.20146798821843e-06,1,1,0
"N-Ethylglycinexylidide",NA,0.0357295261538217,NA,0.495090410459736,NA,0.22618732730818,NA,0.516745662363356,0.718235430924935,NA,0.751633786227119,13.5957057915431,0.327266956078819,0.494207109305779,6,0,0
"N-Formylmethionine",NA,0.00384579003931207,NA,0.00829587685316246,NA,0.645263987525453,NA,NA,NA,NA,NA,21.5817372809803,0.00144131726111232,0.00630837409936116,3,1,0
"Phenylacetylglycine",NA,0.98450268096258,NA,NA,NA,NA,NA,0.74390570348867,NA,NA,0.317417777947111,2.91799222764424,0.819067090596836,0.880278510178806,3,0,0
"Phenyllactate (Pla)",NA,0.120732541285529,NA,0.151537772706828,NA,0.00921754632655269,NA,0.689207942938388,NA,NA,NA,18.1199131886063,0.0203452290748745,0.0577830016985464,4,0,0
"Phenylpyruvate",NA,3.75175606137645e-08,NA,2.76588864873695e-05,NA,0.138907016959209,NA,NA,NA,NA,NA,59.1359414653252,6.74157277671025e-11,2.106160322655e-09,3,2,0
"Pregn Steroid Monosulfate*",NA,0.53594212929713,NA,0.187404163354157,NA,0.682577584496648,NA,NA,NA,NA,NA,5.36019173191087,0.498512802274739,0.640034342345055,3,0,0
"Pyridoxine (Vitamin B6)",NA,0.166677484522304,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58338912840121,0.166677484522304,0.30507030500446,1,0,0
"Pyroglutamylvaline",NA,NA,NA,NA,NA,NA,NA,0.924127465155289,NA,NA,0.0194754489043744,8.035011809509,0.0903040538678819,0.188950283612704,2,0,0
"Pyruvate",NA,0.47198371500872,NA,NA,0.000658856673715569,0.604443053740464,0.44920216680238,0.445732142478413,NA,NA,0.789640744027368,20.8475193192292,0.0526583759740428,0.124583933029527,6,1,0
"Sebacate",NA,NA,NA,0.726183166056647,NA,NA,NA,0.764874027135984,0.335764525382642,NA,0.0302318470767977,10.3564033671002,0.240896569618467,0.396822349226056,4,0,0
"Stearoyl Sphingomyelin",NA,0.0862741371056175,NA,0.583584478849048,NA,NA,NA,0.119659075176581,0.734540855992442,NA,0.548276441847773,12.0427708274844,0.282204209182597,0.453328038155023,5,0,0
"Taurochenodeoxycholate",NA,0.584731792413412,NA,NA,NA,0.878465669807209,NA,0.141620099334316,0.389956581441833,NA,NA,7.12501500147468,0.523206618666699,0.661123007687628,4,0,0
"Taurocholate",NA,0.000628878964166635,NA,NA,NA,0.959724878934458,NA,0.169927560730092,0.540449709446062,NA,NA,19.6008342049125,0.0119564690943405,0.0373536586188707,4,1,0
"Taurolithocholate 3-Sulfate",NA,NA,NA,NA,NA,0.46419487485291,NA,NA,NA,NA,NA,1.53490165203881,0.46419487485291,0.61212831412715,1,0,0
"Thymol Sulfate",NA,0.703314323261298,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.703902740167701,0.703314323261298,0.800506001098915,1,0,0
"Udp-D-Glucuronate",NA,0.00973187575345014,NA,0.0142886690466568,NA,NA,0.450818833542188,NA,0.1937051319735,NA,NA,22.6374899704824,0.00386221923832882,0.0142242708533574,4,1,0
"Ursodeoxycholate",NA,0.553664723951709,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18239193372002,0.553664723951709,0.683109272132472,1,0,0
"1,7-Dimethylxanthine",NA,NA,0.720516491498827,NA,NA,NA,NA,NA,NA,NA,NA,0.655573949680281,0.720516491498827,0.812936415065925,1,0,0
"1-Methyl-L-Tryptophan",NA,NA,0.239359144003751,NA,NA,NA,NA,NA,NA,NA,NA,2.85958032077991,0.239359144003751,0.39618199954324,1,0,0
"2-Hydroxy Caprylic Acid",NA,NA,0.614218851806362,NA,NA,NA,NA,NA,NA,NA,NA,0.974807956353123,0.614218851806362,0.731251353136089,1,0,0
"3-Deoxyguanosine",NA,NA,0.92192235831187,NA,NA,NA,NA,NA,NA,NA,NA,0.162588538090609,0.92192235831187,0.944866127410129,1,0,0
"3-Hydroxy-2-Methylvalerate",NA,NA,0.938864655122162,NA,NA,NA,NA,NA,NA,NA,NA,0.126167894825478,0.938864655122162,0.956818197458582,1,0,0
"3-Hydroxy-3-Methyl-Glutaric Acid",NA,NA,0.735515325150673,NA,NA,NA,NA,NA,NA,NA,NA,0.614367805573974,0.735515325150673,0.824723867062512,1,0,0
"3-Hydroxykynurenine",NA,NA,0.290763831146827,NA,NA,NA,NA,NA,NA,NA,NA,2.47048783626486,0.290763831146827,0.460556931151666,1,0,0
"4-Hydroxy Phenyllacticacid",NA,NA,0.866438268325432,NA,NA,NA,NA,NA,NA,NA,NA,0.286728829840221,0.866438268325432,0.911722498377283,1,0,0
"5-Hydroxyindoleaceticacid",NA,NA,0.357778646418429,NA,NA,NA,NA,NA,NA,NA,NA,2.05568157981051,0.357778646418429,0.521976575934133,1,0,0
"5-Hydroxytryptophan",NA,NA,0.218412315153581,NA,NA,NA,NA,NA,NA,NA,NA,3.04274129727057,0.218412315153581,0.373361429300273,1,0,0
"Allose",NA,NA,0.889736780315045,NA,NA,NA,NA,NA,NA,NA,NA,0.233659224908678,0.889736780315045,0.925495073355661,1,0,0
"Alpha-Hydroxyisobutyric Acid",NA,NA,0.903881125240176,NA,NA,NA,NA,NA,NA,NA,NA,0.202114851729574,0.903881125240176,0.934835958296346,1,0,0
"Aminobutyric Acid",NA,NA,0.756931367913963,NA,NA,NA,NA,NA,NA,NA,NA,0.556965385824989,0.756931367913963,0.841447631079817,1,0,0
"B-Hydroxyisovaleric Acid",NA,NA,0.611740146957409,NA,NA,NA,NA,NA,NA,NA,NA,0.98289536622248,0.611740146957409,0.730259859249368,1,0,0
"Caffeine",NA,NA,0.633694594154426,NA,NA,0.540165467531483,NA,NA,0.952263184233049,0.732059240924998,0.37803748791291,4.81127499730145,0.903423091808544,0.934835958296346,5,0,0
"Cinnamic Acid",NA,NA,0.844011254966423,NA,NA,NA,NA,NA,NA,NA,NA,0.33917889841364,0.844011254966423,0.897504926055844,1,0,0
"Citramalic Acid",NA,NA,0.226065169824926,NA,NA,NA,NA,NA,NA,NA,NA,2.97386391844201,0.226065169824926,0.381358156109166,1,0,0
"Coumarin",NA,NA,0.170859929840991,NA,NA,NA,NA,NA,NA,NA,NA,3.53382236376306,0.170859929840991,0.308980232407062,1,0,0
"Dl-3-Phenyllactic Acid",NA,NA,0.0264641172323201,NA,NA,NA,NA,NA,NA,NA,NA,7.26393106054317,0.0264641172323201,0.071146855229917,1,0,0
"Dl-Indole-3-Lactic Acid (3-Indolelactic Acid)",NA,NA,0.732391783746738,NA,NA,NA,NA,NA,NA,NA,NA,0.622879369008423,0.732391783746738,0.822239102942435,1,0,0
"Glutamine Or Lysine Or Glutamic Acid",NA,NA,0.349269512071757,NA,NA,NA,NA,NA,NA,NA,NA,2.103822827822,0.349269512071757,0.513698340806837,1,0,0
"Glyceraldehyde-3-Phosphate",NA,NA,0.788262273965961,NA,NA,NA,NA,NA,NA,NA,NA,0.475848819038699,0.788262273965961,0.866705849773253,1,0,0
"Isobutyryl Carnitine",NA,NA,0.344746491563957,NA,NA,NA,NA,NA,NA,NA,NA,2.12989187822961,0.344746491563957,0.509527441039063,1,0,0
"Ketoleucine",NA,NA,0.575735790788376,NA,NA,NA,NA,NA,NA,NA,NA,1.1042128401353,0.575735790788376,0.700156545576199,1,0,0
"Kynurenic Acid",NA,NA,0.010340449686981,NA,NA,NA,NA,NA,NA,NA,NA,9.14338384162134,0.010340449686981,0.0325426366314433,1,0,0
"N12-Acetylthermospermidine",NA,NA,0.194410585945029,NA,NA,NA,NA,NA,NA,NA,NA,3.2755658679773,0.194410585945029,0.344688827526803,1,0,0
"N1-Acetylspermine",NA,NA,0.156006386433081,NA,NA,NA,NA,NA,NA,NA,NA,3.71571666779394,0.156006386433081,0.291426363110044,1,0,0
"Nonanedioic Acid",NA,NA,0.101350613932191,NA,NA,NA,NA,NA,NA,NA,NA,4.57833869711484,0.101350613932191,0.206810036537309,1,0,0
"Norepinephrine (Noradrenaline)",NA,NA,0.515301223619496,NA,NA,NA,NA,NA,NA,NA,NA,1.32600729814768,0.515301223619496,0.654786688077508,1,0,0
"O-Succinyl-L-Homoserine",NA,NA,0.82524758552942,NA,NA,NA,NA,NA,NA,NA,NA,0.384143667995062,0.82524758552942,0.88482167158539,1,0,0
"Phthalic Acid Mono-2-Ethylhexyl Ester",NA,NA,0.445132318681616,NA,NA,NA,NA,NA,NA,NA,NA,1.61876739132464,0.445132318681616,0.595962384018613,1,0,0
"Pyroglutamic Acid",NA,NA,0.556986096171778,NA,NA,NA,NA,NA,NA,NA,NA,1.17043000271207,0.556986096171778,0.684707466935728,1,0,0
"Suberic Acid",NA,NA,0.477650565746424,NA,NA,NA,NA,NA,NA,NA,NA,1.47775169565926,0.477650565746424,0.623561113207868,1,0,0
"Theophylline",NA,NA,0.130681624362591,NA,NA,NA,NA,NA,NA,NA,NA,4.06998252449708,0.13068162436259,0.255718254152283,1,0,0
"Trans-4 Hydroxytamoxifen",NA,NA,0.224306792169276,NA,NA,NA,NA,NA,NA,NA,NA,2.98948111257188,0.224306792169276,0.380565456377086,1,0,0
"Urocanic Acid",NA,NA,0.174861349730661,NA,NA,NA,NA,NA,NA,NA,NA,3.48752381267482,0.174861349730661,0.314959011642105,1,0,0
"Vidarabine",NA,NA,0.596967178320922,NA,NA,NA,NA,NA,NA,NA,NA,1.03178628957552,0.596967178320922,0.717310694375007,1,0,0
"1-Eicosatrienoylglycerophosphocholine*",NA,NA,NA,0.0867750334184846,NA,NA,NA,NA,NA,NA,NA,4.88887266423572,0.0867750334184846,0.184549718960439,1,0,0
"1-Octadecanol",NA,NA,NA,0.704981549822548,NA,0.23577882551078,NA,NA,NA,NA,NA,3.58888948080034,0.46449182740166,0.61212831412715,2,0,0
"13-Methylmyristic Acid",NA,NA,NA,0.872053578650087,0.0040303319275854,NA,NA,NA,NA,NA,NA,11.3016219116097,0.0233753750192728,0.0645673468520157,2,1,0
"2-Arachidonoylglycerophosphoinositol*",NA,NA,NA,0.0204128155539163,NA,NA,NA,NA,NA,NA,NA,7.7831847238963,0.0204128155539163,0.0577937840370254,1,0,0
"2-Oleoylglycerophosphoinositol*",NA,NA,NA,0.145390091629978,NA,NA,NA,NA,NA,NA,NA,3.85666972360646,0.145390091629978,0.276149733787758,1,0,0
"3-Phosphoglycerate (Isobar With 2-Phosphoglycerate)",NA,NA,NA,0.00624336941556775,NA,NA,NA,NA,NA,NA,NA,10.1524705437777,0.00624336941556775,0.0212753088587265,1,0,0
"4-Acetamidobutanoate",NA,NA,NA,0.761140131817019,0.00451824274100344,NA,NA,0.710049709941591,NA,NA,NA,12.0299804572686,0.0613033095349864,0.14009243838748,3,0,1
"4-Nitrophenol",NA,NA,NA,0.716411340380719,NA,NA,NA,NA,NA,NA,NA,0.667001558487412,0.716411340380719,0.81032293930703,1,0,0
"Acetyl Coa",NA,NA,NA,0.863074498174154,NA,NA,NA,NA,NA,NA,NA,0.294508533946145,0.863074498174154,0.911358386183897,1,0,0
"Adenosine 3',5'-Cyclic Monophosphate (Camp)",NA,NA,NA,0.737688321493884,NA,NA,NA,NA,NA,NA,NA,0.608467744373154,0.737688321493884,0.826137971907861,1,0,0
"Adp",NA,NA,NA,0.48639848848954,NA,NA,0.351694509514789,NA,NA,NA,0.42653717708044,5.23555030959348,0.513976426408374,0.654020565064588,3,0,0
"Aica Ribonucleotide",NA,NA,NA,0.214443941628749,NA,NA,NA,NA,NA,NA,NA,3.07941383831715,0.214443941628749,0.369360302667871,1,0,0
"Assymetric Dimethylarginine (Adma)",NA,NA,NA,0.108783722165906,NA,NA,NA,NA,NA,0.00601883049597962,NA,14.6625117530082,0.00545489632049752,0.0191189734340092,2,0,0
"Beta-Hydroxyisovalerate",NA,NA,NA,0.245157745508533,0.501356481615811,0.933595042511872,NA,NA,NA,NA,0.724007489218134,4.97591471541017,0.760147277185397,0.843987050404375,4,0,0
"Carnosine",NA,NA,NA,0.479744545281946,NA,NA,NA,NA,NA,NA,0.0295544187707651,8.51204704999279,0.0745229037478295,0.163878035911489,2,0,0
"Cis-Urocanate",NA,NA,NA,0.443446200778713,NA,NA,NA,NA,NA,NA,NA,1.62635758122774,0.443446200778713,0.595373828582172,1,0,0
"Coenzyme A",NA,NA,NA,0.256037319962386,NA,NA,NA,NA,NA,NA,0.614237343943605,3.69961187179614,0.448182377576049,0.598898575344986,2,0,0
